,trace,fit,frames
848,13880.068359375,13784.182,848
849,13810.3583984375,13784.182,849
850,13714.7451171875,13784.182,850
851,13907.7001953125,13784.182,851
852,12575.1171875,12575.449,852
853,12686.3798828125,12575.449,853
854,12512.849609375,12575.449,854
855,13489.3369140625,13784.182,855
856,13808.857421875,13784.182,856
857,14640.072265625,14992.914,857
858,14934.75390625,14992.914,858
859,15051.498046875,14992.914,859
860,14885.9677734375,14992.914,860
861,13764.9638671875,13784.182,861
862,13880.1826171875,13784.182,862
863,13584.5283203125,13784.182,863
864,13746.9697265625,13784.182,864
865,13732.3056640625,13784.182,865
866,13794.3486328125,13784.182,866
867,13714.9609375,13784.182,867
868,13712.109375,13784.182,868
869,11210.2705078125,11366.718,869
870,11206.486328125,11366.718,870
871,11361.208984375,11366.718,871
872,11385.134765625,11366.718,872
873,11338.439453125,11366.718,873
874,10325.7685546875,10157.985,874
875,11421.166015625,11366.718,875
876,11460.025390625,11366.718,876
877,11263.86328125,11366.718,877
878,13674.943359375,13784.182,878
879,14622.48828125,14992.914,879
880,15072.373046875,14992.914,880
881,15303.646484375,14992.914,881
882,13748.6455078125,13784.182,882
883,13710.587890625,13784.182,883
884,13699.822265625,13784.182,884
885,15158.859375,14992.914,885
886,15084.8935546875,14992.914,886
887,16207.51953125,16201.6455,887
888,16235.255859375,16201.6455,888
889,16237.4814453125,16201.6455,889
890,15049.990234375,14992.914,890
891,13729.9296875,13784.182,891
892,12540.5419921875,12575.449,892
893,13756.0859375,13784.182,893
894,13734.43359375,13784.182,894
895,13913.759765625,13784.182,895
896,14978.6044921875,14992.914,896
897,14998.064453125,14992.914,897
898,14728.466796875,14992.914,898
899,14850.0224609375,14992.914,899
900,16009.1201171875,16201.6455,900
901,17353.15234375,17410.379,901
902,17423.98046875,17410.379,902
903,17406.82421875,17410.379,903
904,17036.40234375,17410.379,904
905,17408.40234375,17410.379,905
906,17067.9921875,17410.379,906
907,17546.99609375,17410.379,907
908,16292.6025390625,16201.6455,908
909,15071.4970703125,14992.914,909
910,15118.92578125,14992.914,910
911,14895.5595703125,14992.914,911
912,14827.3759765625,14992.914,912
913,15936.228515625,16201.6455,913
914,16135.0009765625,16201.6455,914
915,15999.427734375,16201.6455,915
916,18811.2890625,18619.11,916
917,18406.3203125,18619.11,917
918,18398.037109375,18619.11,918
919,18692.802734375,18619.11,919
920,18751.396484375,18619.11,920
921,17351.111328125,17410.379,921
922,17369.328125,17410.379,922
923,16153.8193359375,16201.6455,923
924,16259.4677734375,16201.6455,924
925,15044.5087890625,14992.914,925
926,14832.6796875,14992.914,926
927,14866.958984375,14992.914,927
928,15235.5185546875,14992.914,928
929,15303.7587890625,14992.914,929
930,15110.1845703125,14992.914,930
931,15106.0517578125,14992.914,931
932,15049.21875,14992.914,932
933,15092.9658203125,14992.914,933
934,15045.2685546875,14992.914,934
935,15001.34375,14992.914,935
936,16204.7470703125,16201.6455,936
937,17430.68359375,17410.379,937
938,16396.90625,16201.6455,938
939,16579.0546875,16201.6455,939
940,17162.3203125,17410.379,940
941,16147.626953125,16201.6455,941
942,16038.16015625,16201.6455,942
943,13608.662109375,13784.182,943
944,13783.2490234375,13784.182,944
945,13824.8564453125,13784.182,945
946,13536.2822265625,13784.182,946
947,13814.26171875,13784.182,947
948,12690.27734375,12575.449,948
949,12660.55859375,12575.449,949
950,11309.033203125,11366.718,950
951,11530.517578125,11366.718,951
952,11537.185546875,11366.718,952
953,12580.658203125,12575.449,953
954,12377.1767578125,12575.449,954
955,12565.6142578125,12575.449,955
956,12414.1767578125,12575.449,956
957,12650.8681640625,12575.449,957
958,12624.716796875,12575.449,958
959,12485.029296875,12575.449,959
960,14039.625,13784.182,960
961,13858.7666015625,13784.182,961
962,13778.701171875,13784.182,962
963,14719.107421875,14992.914,963
964,15098.6650390625,14992.914,964
965,13846.673828125,13784.182,965
966,13778.638671875,13784.182,966
967,13637.9541015625,13784.182,967
968,13723.4833984375,13784.182,968
969,13840.345703125,13784.182,969
970,14024.056640625,13784.182,970
971,13833.806640625,13784.182,971
972,13820.0517578125,13784.182,972
973,13715.83984375,13784.182,973
974,13756.65234375,13784.182,974
975,13541.7626953125,13784.182,975
976,15083.0263671875,14992.914,976
977,15259.275390625,14992.914,977
978,14744.45703125,14992.914,978
979,15433.4052734375,14992.914,979
980,15215.388671875,14992.914,980
981,15174.701171875,14992.914,981
982,14741.458984375,14992.914,982
983,14813.8134765625,14992.914,983
984,13815.2900390625,13784.182,984
985,13747.884765625,13784.182,985
986,15043.2705078125,14992.914,986
987,13824.3349609375,13784.182,987
988,13899.5068359375,13784.182,988
989,13768.1328125,13784.182,989
990,16338.951171875,16201.6455,990
991,16113.302734375,16201.6455,991
992,16150.322265625,16201.6455,992
993,15065.9697265625,14992.914,993
994,15043.70703125,14992.914,994
995,14967.994140625,14992.914,995
996,13672.25,13784.182,996
997,13679.2470703125,13784.182,997
998,12667.0859375,12575.449,998
999,11315.39453125,11366.718,999
1000,11353.662109375,11366.718,1000
1001,11421.212890625,11366.718,1001
1002,11412.03125,11366.718,1002
1003,11322.8759765625,11366.718,1003
1004,11679.6484375,11366.718,1004
1005,10226.587890625,10157.985,1005
1006,11207.51953125,11366.718,1006
1007,11471.796875,11366.718,1007
1008,11295.78125,11366.718,1008
1009,11255.44140625,11366.718,1009
1010,10983.60546875,11366.718,1010
1011,11522.2236328125,11366.718,1011
1012,12357.583984375,12575.449,1012
1013,13876.6123046875,13784.182,1013
1014,13825.939453125,13784.182,1014
1015,13752.830078125,13784.182,1015
1016,13737.083984375,13784.182,1016
1017,13660.8857421875,13784.182,1017
1018,13848.5185546875,13784.182,1018
1019,13703.515625,13784.182,1019
1020,14030.8193359375,13784.182,1020
1021,13567.5615234375,13784.182,1021
1022,13656.0576171875,13784.182,1022
1023,13756.4736328125,13784.182,1023
1024,13688.923828125,13784.182,1024
1025,13887.3408203125,13784.182,1025
1026,13827.8349609375,13784.182,1026
1027,13985.8779296875,13784.182,1027
1028,13850.328125,13784.182,1028
1029,15033.2529296875,14992.914,1029
1030,15001.9658203125,14992.914,1030
1031,14549.1259765625,14992.914,1031
1032,15081.703125,14992.914,1032
1033,15894.9912109375,16201.6455,1033
1034,15957.2783203125,16201.6455,1034
1035,16462.66015625,16201.6455,1035
1036,16060.3935546875,16201.6455,1036
1037,16170.556640625,16201.6455,1037
1038,16357.8857421875,16201.6455,1038
1039,13714.375,13784.182,1039
1040,14983.14453125,14992.914,1040
1041,15109.130859375,14992.914,1041
1042,15066.7548828125,14992.914,1042
1043,15069.0732421875,14992.914,1043
1044,13622.287109375,13784.182,1044
1045,13810.50390625,13784.182,1045
1046,14769.5341796875,14992.914,1046
1047,15030.3056640625,14992.914,1047
1048,15031.71484375,14992.914,1048
1049,14917.513671875,14992.914,1049
1050,16062.59375,16201.6455,1050
1051,16064.5576171875,16201.6455,1051
1052,16234.29296875,16201.6455,1052
1053,15069.30078125,14992.914,1053
1054,15258.6298828125,14992.914,1054
1055,15122.94921875,14992.914,1055
1056,13743.13671875,13784.182,1056
1057,13842.1875,13784.182,1057
1058,12573.2451171875,12575.449,1058
1059,12600.8359375,12575.449,1059
1060,11333.603515625,11366.718,1060
1061,10422.884765625,10157.985,1061
1062,11305.111328125,11366.718,1062
1063,11488.2666015625,11366.718,1063
1064,11316.19921875,11366.718,1064
1065,11427.4306640625,11366.718,1065
1066,11416.1123046875,11366.718,1066
1067,11241.14453125,11366.718,1067
1068,11518.935546875,11366.718,1068
1069,11512.75,11366.718,1069
1070,11406.876953125,11366.718,1070
1071,11303.4990234375,11366.718,1071
1072,11410.64453125,11366.718,1072
1073,11213.744140625,11366.718,1073
1074,11367.2939453125,11366.718,1074
1075,12665.53515625,12575.449,1075
1076,12396.705078125,12575.449,1076
1077,12516.876953125,12575.449,1077
1078,12474.064453125,12575.449,1078
1079,12607.23828125,12575.449,1079
1080,13936.1875,13784.182,1080
1081,13658.6484375,13784.182,1081
1082,13771.55078125,13784.182,1082
1083,13927.4072265625,13784.182,1083
1084,13837.744140625,13784.182,1084
1085,13780.28125,13784.182,1085
1086,13842.810546875,13784.182,1086
1087,13911.7685546875,13784.182,1087
1088,15099.1884765625,14992.914,1088
1089,14827.548828125,14992.914,1089
1090,14827.0498046875,14992.914,1090
1091,13758.1201171875,13784.182,1091
1092,14921.46484375,14992.914,1092
1093,15970.7119140625,16201.6455,1093
1094,16197.3427734375,16201.6455,1094
1095,16020.7431640625,16201.6455,1095
1096,15890.173828125,16201.6455,1096
1097,16203.34375,16201.6455,1097
1098,16138.60546875,16201.6455,1098
1099,16204.943359375,16201.6455,1099
1100,17290.84765625,17410.379,1100
1101,17373.130859375,17410.379,1101
1102,15073.603515625,14992.914,1102
1103,14741.68359375,14992.914,1103
1104,15048.572265625,14992.914,1104
1105,13908.03515625,13784.182,1105
1106,13575.1103515625,13784.182,1106
1107,13825.23828125,13784.182,1107
1108,12722.310546875,12575.449,1108
1109,12526.453125,12575.449,1109
1110,13868.904296875,13784.182,1110
1111,13694.9814453125,13784.182,1111
1112,13908.767578125,13784.182,1112
1113,15129.2978515625,14992.914,1113
1114,14915.734375,14992.914,1114
1115,14686.291015625,14992.914,1115
1116,14889.8095703125,14992.914,1116
1117,16270.6767578125,16201.6455,1117
1118,16323.29296875,16201.6455,1118
1119,15948.3193359375,16201.6455,1119
1120,16231.134765625,16201.6455,1120
1121,14824.537109375,14992.914,1121
1122,16444.951171875,16201.6455,1122
1123,16232.7333984375,16201.6455,1123
1124,16294.4951171875,16201.6455,1124
1125,16018.755859375,16201.6455,1125
1126,16539.029296875,16201.6455,1126
1127,16164.3388671875,16201.6455,1127
1128,16218.6787109375,16201.6455,1128
1129,16229.14453125,16201.6455,1129
1130,14961.7958984375,14992.914,1130
1131,14816.7578125,14992.914,1131
1132,15099.041015625,14992.914,1132
1133,13912.857421875,13784.182,1133
1134,12488.92578125,12575.449,1134
1135,12693.4326171875,12575.449,1135
1136,12588.5947265625,12575.449,1136
1137,12488.38671875,12575.449,1137
1138,12542.6376953125,12575.449,1138
1139,12658.4130859375,12575.449,1139
1140,11183.123046875,11366.718,1140
1141,11239.89453125,11366.718,1141
1142,11550.955078125,11366.718,1142
1143,11437.908203125,11366.718,1143
1144,11473.2412109375,11366.718,1144
1145,11403.91015625,11366.718,1145
1146,11191.8310546875,11366.718,1146
1147,11145.1240234375,11366.718,1147
1148,11279.408203125,11366.718,1148
1149,12671.0224609375,12575.449,1149
1150,12713.30859375,12575.449,1150
1151,12600.634765625,12575.449,1151
1152,11274.708984375,11366.718,1152
1153,11122.62109375,11366.718,1153
1154,11506.791015625,11366.718,1154
1155,11369.46484375,11366.718,1155
1156,10288.568359375,10157.985,1156
1157,10153.1083984375,10157.985,1157
1158,10268.2666015625,10157.985,1158
1159,10249.0458984375,10157.985,1159
1160,10172.15234375,10157.985,1160
1161,10016.3671875,10157.985,1161
1162,10424.0263671875,10157.985,1162
1163,10184.9228515625,10157.985,1163
1164,10039.8681640625,10157.985,1164
1165,11597.93359375,11366.718,1165
1166,11326.86328125,11366.718,1166
1167,11367.7734375,11366.718,1167
1168,9963.3974609375,10157.985,1168
1169,10207.8916015625,10157.985,1169
1170,10191.6455078125,10157.985,1170
1171,10172.34765625,10157.985,1171
1172,11046.212890625,11366.718,1172
1173,11377.8349609375,11366.718,1173
1174,12607.546875,12575.449,1174
1175,12519.447265625,12575.449,1175
1176,13833.1123046875,13784.182,1176
1177,13788.5703125,13784.182,1177
1178,13975.6650390625,13784.182,1178
1179,14990.1953125,14992.914,1179
1180,14852.728515625,14992.914,1180
1181,14913.6142578125,14992.914,1181
1182,14862.4609375,14992.914,1182
1183,13488.0791015625,13784.182,1183
1184,12822.486328125,12575.449,1184
1185,12625.6650390625,12575.449,1185
1186,11368.8955078125,11366.718,1186
1187,11423.609375,11366.718,1187
1188,11411.5703125,11366.718,1188
1189,11300.349609375,11366.718,1189
1190,11215.515625,11366.718,1190
1191,11434.5556640625,11366.718,1191
1192,11253.3251953125,11366.718,1192
1193,11281.37890625,11366.718,1193
1194,11550.671875,11366.718,1194
1195,13786.6640625,13784.182,1195
1196,13788.9384765625,13784.182,1196
1197,12818.6884765625,12575.449,1197
1198,12627.845703125,12575.449,1198
1199,12615.208984375,12575.449,1199
1200,12732.2744140625,12575.449,1200
1201,12647.06640625,12575.449,1201
1202,12526.2158203125,12575.449,1202
1203,11402.2421875,11366.718,1203
1204,11293.2314453125,11366.718,1204
1205,11212.8828125,11366.718,1205
1206,11447.376953125,11366.718,1206
1207,12851.05859375,12575.449,1207
1208,12127.3671875,12575.449,1208
1209,12302.8203125,12575.449,1209
1210,11330.791015625,11366.718,1210
1211,12365.333984375,12575.449,1211
1212,13671.8603515625,13784.182,1212
1213,14903.779296875,14992.914,1213
1214,15356.8525390625,14992.914,1214
1215,13823.1171875,13784.182,1215
1216,12603.7119140625,12575.449,1216
1217,12671.3564453125,12575.449,1217
1218,12711.51953125,12575.449,1218
1219,13717.873046875,13784.182,1219
1220,13804.908203125,13784.182,1220
1221,12313.5927734375,12575.449,1221
1222,12556.197265625,12575.449,1222
1223,12600.884765625,12575.449,1223
1224,13939.400390625,13784.182,1224
1225,11332.4326171875,11366.718,1225
1226,11380.111328125,11366.718,1226
1227,12393.421875,12575.449,1227
1228,12330.474609375,12575.449,1228
1229,12711.912109375,12575.449,1229
1230,12597.66015625,12575.449,1230
1231,12539.716796875,12575.449,1231
1232,12457.2275390625,12575.449,1232
1233,11418.349609375,11366.718,1233
1234,12433.873046875,12575.449,1234
1235,12751.8828125,12575.449,1235
1236,11316.0595703125,11366.718,1236
1237,12418.2666015625,12575.449,1237
1238,13925.5556640625,13784.182,1238
1239,14099.9111328125,13784.182,1239
1240,14858.1689453125,14992.914,1240
1241,13898.048828125,13784.182,1241
1242,13775.091796875,13784.182,1242
1243,14169.0712890625,13784.182,1243
1244,13937.1865234375,13784.182,1244
1245,12582.6640625,12575.449,1245
1246,12663.732421875,12575.449,1246
1247,12484.904296875,12575.449,1247
1248,12517.384765625,12575.449,1248
1249,12470.498046875,12575.449,1249
1250,12695.8349609375,12575.449,1250
1251,11213.970703125,11366.718,1251
1252,12505.82421875,12575.449,1252
1253,12651.4482421875,12575.449,1253
1254,13670.017578125,13784.182,1254
1255,14940.291015625,14992.914,1255
1256,16295.5146484375,16201.6455,1256
1257,16146.521484375,16201.6455,1257
1258,16023.037109375,16201.6455,1258
1259,16132.041015625,16201.6455,1259
1260,14770.9091796875,14992.914,1260
1261,14846.3837890625,14992.914,1261
1262,13629.3720703125,13784.182,1262
1263,13604.0361328125,13784.182,1263
1264,14620.998046875,14992.914,1264
1265,13697.2001953125,13784.182,1265
1266,13591.73046875,13784.182,1266
1267,13821.990234375,13784.182,1267
1268,13919.763671875,13784.182,1268
1269,14975.1484375,14992.914,1269
1270,13936.67578125,13784.182,1270
1271,13679.0,13784.182,1271
1272,13748.8642578125,13784.182,1272
1273,13835.3916015625,13784.182,1273
1274,13847.21875,13784.182,1274
1275,13645.29296875,13784.182,1275
1276,13819.0810546875,13784.182,1276
1277,13590.408203125,13784.182,1277
1278,13951.197265625,13784.182,1278
1279,13709.630859375,13784.182,1279
1280,13649.392578125,13784.182,1280
1281,15013.931640625,14992.914,1281
1282,16498.07421875,16201.6455,1282
1283,16501.173828125,16201.6455,1283
1284,16431.259765625,16201.6455,1284
1285,16162.9814453125,16201.6455,1285
1286,16024.078125,16201.6455,1286
1287,16422.16015625,16201.6455,1287
1288,16263.6435546875,16201.6455,1288
1289,16255.2880859375,16201.6455,1289
1290,16454.0,16201.6455,1290
1291,16179.3232421875,16201.6455,1291
1292,16304.3916015625,16201.6455,1292
1293,14997.3310546875,14992.914,1293
1294,14945.3515625,14992.914,1294
1295,14960.7353515625,14992.914,1295
1296,15323.9267578125,14992.914,1296
1297,15123.2421875,14992.914,1297
1298,13665.787109375,13784.182,1298
1299,14059.7275390625,13784.182,1299
1300,12634.806640625,12575.449,1300
1301,12664.669921875,12575.449,1301
1302,12648.556640625,12575.449,1302
1303,12663.755859375,12575.449,1303
1304,11310.50390625,11366.718,1304
1305,11449.75,11366.718,1305
1306,11323.7109375,11366.718,1306
1307,11327.7685546875,11366.718,1307
1308,12889.6279296875,12575.449,1308
1309,12696.9248046875,12575.449,1309
1310,12561.2724609375,12575.449,1310
1311,12722.283203125,12575.449,1311
1312,12603.681640625,12575.449,1312
1313,13631.7783203125,13784.182,1313
1314,13877.6376953125,13784.182,1314
1315,13715.861328125,13784.182,1315
1316,12628.427734375,12575.449,1316
1317,12592.6416015625,12575.449,1317
1318,12432.5029296875,12575.449,1318
1319,12484.439453125,12575.449,1319
1320,12443.537109375,12575.449,1320
1321,12881.5087890625,12575.449,1321
1322,12884.87109375,12575.449,1322
1323,12658.771484375,12575.449,1323
1324,12551.2080078125,12575.449,1324
1325,14671.8251953125,14992.914,1325
1326,15158.7060546875,14992.914,1326
1327,14890.291015625,14992.914,1327
1328,15076.234375,14992.914,1328
1329,13927.2685546875,13784.182,1329
1330,13800.775390625,13784.182,1330
1331,13834.4326171875,13784.182,1331
1332,13611.4453125,13784.182,1332
1333,13607.29296875,13784.182,1333
1334,13802.78125,13784.182,1334
1335,12521.853515625,12575.449,1335
1336,13870.306640625,13784.182,1336
1337,13852.046875,13784.182,1337
1338,13850.775390625,13784.182,1338
1339,16216.6748046875,16201.6455,1339
1340,15188.341796875,14992.914,1340
1341,15170.0966796875,14992.914,1341
1342,15134.986328125,14992.914,1342
1343,15093.869140625,14992.914,1343
1344,14922.8837890625,14992.914,1344
1345,15252.8916015625,14992.914,1345
1346,14799.2734375,14992.914,1346
1347,15077.498046875,14992.914,1347
1348,15002.05859375,14992.914,1348
1349,14895.24609375,14992.914,1349
1350,15241.5849609375,14992.914,1350
1351,14936.5205078125,14992.914,1351
1352,14853.974609375,14992.914,1352
1353,13544.7158203125,13784.182,1353
1354,13722.9169921875,13784.182,1354
1355,13741.548828125,13784.182,1355
1356,12908.734375,12575.449,1356
1357,11403.0947265625,11366.718,1357
1358,11277.8076171875,11366.718,1358
1359,12423.162109375,12575.449,1359
1360,11407.078125,11366.718,1360
1361,11389.779296875,11366.718,1361
1362,11247.720703125,11366.718,1362
1363,11395.921875,11366.718,1363
1364,12516.103515625,12575.449,1364
1365,12685.6806640625,12575.449,1365
1366,12522.61328125,12575.449,1366
1367,12823.017578125,12575.449,1367
1368,12531.98828125,12575.449,1368
1369,12592.9765625,12575.449,1369
1370,12413.2919921875,12575.449,1370
1371,12576.7421875,12575.449,1371
1372,12497.3310546875,12575.449,1372
1373,11437.939453125,11366.718,1373
1374,12513.529296875,12575.449,1374
1375,12520.15625,12575.449,1375
1376,12685.763671875,12575.449,1376
1377,11225.8232421875,11366.718,1377
1378,12500.962890625,12575.449,1378
1379,12592.9296875,12575.449,1379
1380,12443.712890625,12575.449,1380
1381,12701.455078125,12575.449,1381
1382,11465.759765625,11366.718,1382
1383,11401.66015625,11366.718,1383
1384,11203.048828125,11366.718,1384
1385,11270.9609375,11366.718,1385
1386,12568.556640625,12575.449,1386
1387,12596.8515625,12575.449,1387
1388,13872.07421875,13784.182,1388
1389,13724.068359375,13784.182,1389
1390,13944.7900390625,13784.182,1390
1391,13773.33984375,13784.182,1391
1392,14893.9560546875,14992.914,1392
1393,15018.3681640625,14992.914,1393
1394,14876.2021484375,14992.914,1394
1395,15151.0146484375,14992.914,1395
1396,16228.3388671875,16201.6455,1396
1397,15070.4482421875,14992.914,1397
1398,14979.3994140625,14992.914,1398
1399,14959.580078125,14992.914,1399
1400,14994.3369140625,14992.914,1400
1401,16176.681640625,16201.6455,1401
1402,16352.66796875,16201.6455,1402
1403,14984.1708984375,14992.914,1403
1404,15324.6259765625,14992.914,1404
1405,15000.5244140625,14992.914,1405
1406,15121.4189453125,14992.914,1406
1407,15089.9423828125,14992.914,1407
1408,15033.166015625,14992.914,1408
1409,13917.56640625,13784.182,1409
1410,13629.3232421875,13784.182,1410
1411,13861.2890625,13784.182,1411
1412,13744.48046875,13784.182,1412
1413,15002.2646484375,14992.914,1413
1414,13708.875,13784.182,1414
1415,13794.8759765625,13784.182,1415
1416,13895.5986328125,13784.182,1416
1417,13894.013671875,13784.182,1417
1418,14831.943359375,14992.914,1418
1419,15079.193359375,14992.914,1419
1420,14819.2646484375,14992.914,1420
1421,14890.4296875,14992.914,1421
1422,15051.77734375,14992.914,1422
1423,13878.1337890625,13784.182,1423
1424,13913.3681640625,13784.182,1424
1425,13969.5400390625,13784.182,1425
1426,15081.9765625,14992.914,1426
1427,15321.6611328125,14992.914,1427
1428,13702.939453125,13784.182,1428
1429,13667.6669921875,13784.182,1429
1430,15204.1865234375,14992.914,1430
1431,14984.2197265625,14992.914,1431
1432,15036.55859375,14992.914,1432
1433,15026.8759765625,14992.914,1433
1434,15250.486328125,14992.914,1434
1435,13995.375,13784.182,1435
1436,15010.2431640625,14992.914,1436
1437,14934.5966796875,14992.914,1437
1438,15023.7607421875,14992.914,1438
1439,15052.587890625,14992.914,1439
1440,17597.533203125,17410.379,1440
1441,17557.18359375,17410.379,1441
1442,17510.41015625,17410.379,1442
1443,17577.48046875,17410.379,1443
1444,17315.8984375,17410.379,1444
1445,17430.681640625,17410.379,1445
1446,17690.45703125,17410.379,1446
1447,18846.2734375,18619.11,1447
1448,18968.86328125,18619.11,1448
1449,18621.47265625,18619.11,1449
1450,18588.4375,18619.11,1450
1451,17133.515625,17410.379,1451
1452,17369.935546875,17410.379,1452
1453,17445.6875,17410.379,1453
1454,17330.3671875,17410.379,1454
1455,17699.154296875,17410.379,1455
1456,17189.107421875,17410.379,1456
1457,17249.689453125,17410.379,1457
1458,17422.25,17410.379,1458
1459,17440.46875,17410.379,1459
1460,17393.349609375,17410.379,1460
1461,16994.16015625,17410.379,1461
1462,17381.0234375,17410.379,1462
1463,17505.32421875,17410.379,1463
1464,17477.20703125,17410.379,1464
1465,14964.7822265625,14992.914,1465
1466,14960.162109375,14992.914,1466
1467,14772.5107421875,14992.914,1467
1468,14845.5166015625,14992.914,1468
1469,16220.9072265625,16201.6455,1469
1470,16235.783203125,16201.6455,1470
1471,16110.859375,16201.6455,1471
1472,16013.5546875,16201.6455,1472
1473,16168.724609375,16201.6455,1473
1474,15023.4150390625,14992.914,1474
1475,14994.033203125,14992.914,1475
1476,13629.2158203125,13784.182,1476
1477,13771.3251953125,13784.182,1477
1478,13732.3564453125,13784.182,1478
1479,13808.4345703125,13784.182,1479
1480,14039.4365234375,13784.182,1480
1481,13650.939453125,13784.182,1481
1482,13746.8818359375,13784.182,1482
1483,12557.0576171875,12575.449,1483
1484,12616.2236328125,12575.449,1484
1485,12569.947265625,12575.449,1485
1486,12638.5078125,12575.449,1486
1487,14001.8671875,13784.182,1487
1488,13492.7373046875,13784.182,1488
1489,13822.2021484375,13784.182,1489
1490,13796.6298828125,13784.182,1490
1491,13954.666015625,13784.182,1491
1492,13870.7294921875,13784.182,1492
1493,13888.6708984375,13784.182,1493
1494,13960.4208984375,13784.182,1494
1495,15136.578125,14992.914,1495
1496,15009.642578125,14992.914,1496
1497,14850.2568359375,14992.914,1497
1498,16026.3828125,16201.6455,1498
1499,16381.16015625,16201.6455,1499
1500,16348.1396484375,16201.6455,1500
1501,16171.3642578125,16201.6455,1501
1502,16052.2060546875,16201.6455,1502
1503,16293.1328125,16201.6455,1503
1504,16077.712890625,16201.6455,1504
1505,16533.140625,16201.6455,1505
1506,17551.18359375,17410.379,1506
1507,17472.76953125,17410.379,1507
1508,17297.58984375,17410.379,1508
1509,17405.0390625,17410.379,1509
1510,16168.462890625,16201.6455,1510
1511,13601.25,13784.182,1511
1512,13739.828125,13784.182,1512
1513,13690.9619140625,13784.182,1513
1514,13903.521484375,13784.182,1514
1515,13815.833984375,13784.182,1515
1516,13651.48046875,13784.182,1516
1517,13913.9697265625,13784.182,1517
1518,13540.2802734375,13784.182,1518
1519,13864.265625,13784.182,1519
1520,13932.59765625,13784.182,1520
1521,13583.39453125,13784.182,1521
1522,12668.169921875,12575.449,1522
1523,12599.025390625,12575.449,1523
1524,12425.2587890625,12575.449,1524
1525,12757.15625,12575.449,1525
1526,11241.318359375,11366.718,1526
1527,11402.609375,11366.718,1527
1528,11349.0712890625,11366.718,1528
1529,11261.6708984375,11366.718,1529
1530,12784.68359375,12575.449,1530
1531,13944.3818359375,13784.182,1531
1532,12214.4736328125,12575.449,1532
1533,12586.5380859375,12575.449,1533
1534,12577.7373046875,12575.449,1534
1535,13792.654296875,13784.182,1535
1536,12683.623046875,12575.449,1536
1537,12757.466796875,12575.449,1537
1538,12948.634765625,12575.449,1538
1539,12554.2265625,12575.449,1539
1540,12519.388671875,12575.449,1540
1541,12620.97265625,12575.449,1541
1542,12996.2275390625,12575.449,1542
1543,12807.208984375,12575.449,1543
1544,12493.833984375,12575.449,1544
1545,12748.0029296875,12575.449,1545
1546,12465.2763671875,12575.449,1546
1547,12549.171875,12575.449,1547
1548,12617.3515625,12575.449,1548
1549,14012.1494140625,13784.182,1549
1550,13809.857421875,13784.182,1550
1551,13611.2724609375,13784.182,1551
1552,12426.203125,12575.449,1552
1553,13676.77734375,13784.182,1553
1554,13969.5,13784.182,1554
1555,13791.0498046875,13784.182,1555
1556,12509.529296875,12575.449,1556
1557,12548.09375,12575.449,1557
1558,12399.3203125,12575.449,1558
1559,12587.041015625,12575.449,1559
1560,12620.45703125,12575.449,1560
1561,12554.625,12575.449,1561
1562,12534.556640625,12575.449,1562
1563,12591.87890625,12575.449,1563
1564,12650.40234375,12575.449,1564
1565,13691.5615234375,13784.182,1565
1566,13855.982421875,13784.182,1566
1567,13715.9013671875,13784.182,1567
1568,13674.9814453125,13784.182,1568
1569,14961.23828125,14992.914,1569
1570,16120.40625,16201.6455,1570
1571,16317.0302734375,16201.6455,1571
1572,15978.0546875,16201.6455,1572
1573,16163.0654296875,16201.6455,1573
1574,15203.3037109375,14992.914,1574
1575,13685.068359375,13784.182,1575
1576,13949.9228515625,13784.182,1576
1577,12430.9306640625,12575.449,1577
1578,12600.03515625,12575.449,1578
1579,13648.1015625,13784.182,1579
1580,13684.0615234375,13784.182,1580
1581,13668.4775390625,13784.182,1581
1582,16191.2529296875,16201.6455,1582
1583,16098.2265625,16201.6455,1583
1584,16224.46484375,16201.6455,1584
1585,16153.4384765625,16201.6455,1585
1586,15873.9716796875,16201.6455,1586
1587,16388.58203125,16201.6455,1587
1588,14679.3505859375,14992.914,1588
1589,14725.6904296875,14992.914,1589
1590,15173.8203125,14992.914,1590
1591,15170.8486328125,14992.914,1591
1592,14913.056640625,14992.914,1592
1593,14879.4169921875,14992.914,1593
1594,15246.494140625,14992.914,1594
1595,14875.068359375,14992.914,1595
1596,13767.822265625,13784.182,1596
1597,13828.0673828125,13784.182,1597
1598,13762.6572265625,13784.182,1598
1599,13985.8359375,13784.182,1599
1600,15030.1826171875,14992.914,1600
1601,15073.9833984375,14992.914,1601
1602,15167.2841796875,14992.914,1602
1603,16131.2802734375,16201.6455,1603
1604,16027.08203125,16201.6455,1604
1605,16222.0849609375,16201.6455,1605
1606,16381.3447265625,16201.6455,1606
1607,16099.8291015625,16201.6455,1607
1608,16041.4677734375,16201.6455,1608
1609,16076.82421875,16201.6455,1609
1610,16106.7685546875,16201.6455,1610
1611,16350.44921875,16201.6455,1611
1612,16094.359375,16201.6455,1612
1613,16077.0068359375,16201.6455,1613
1614,16255.6806640625,16201.6455,1614
1615,16172.892578125,16201.6455,1615
1616,17454.609375,17410.379,1616
1617,17336.443359375,17410.379,1617
1618,17685.87890625,17410.379,1618
1619,19934.0234375,19827.842,1619
1620,19673.93359375,19827.842,1620
1621,19930.29296875,19827.842,1621
1622,19627.4609375,19827.842,1622
1623,19578.642578125,19827.842,1623
