,N1_good_bins,N1_good_measured,N1_good_model,N1_bad_bins,N1_bad_measured,N1_bad_model,N4_good_bins,N4_good_measured,N4_good_model,N4_bad_bins,N4_bad_measured,N4_bad_model
168,8083.82431640625,0.0,0.000120713274,8083.82431640625,0.0,0.000120713274,6240.474755859375,0.0005,0.0005351645,6240.474755859375,0.0005,0.0005351645
169,8088.2197265625,0.001,0.000116999974,8088.2197265625,0.001,0.000116999974,6243.52490234375,0.0007500000000000001,0.00057514297,6243.52490234375,0.0007500000000000001,0.00057514297
170,8092.61513671875,0.0005,0.00011386958,8092.61513671875,0.0005,0.00011386958,6246.575048828125,0.00025,0.0006175183,6246.575048828125,0.00025,0.0006175183
171,8097.010546875,0.001,0.00011119255,8097.010546875,0.001,0.00011119255,6249.6251953125,0.00125,0.00066238415,6249.6251953125,0.00125,0.00066238415
172,8101.40595703125,0.0005,0.00010894731,8101.40595703125,0.0005,0.00010894731,6252.675341796875,0.0015000000000000002,0.0007098849,6252.675341796875,0.0015000000000000002,0.0007098849
173,8105.8013671875,0.00025,0.000107025895,8105.8013671875,0.00025,0.000107025895,6255.72548828125,0.00075,0.0007599068,6255.72548828125,0.00075,0.0007599068
174,8110.19677734375,0.0012499999999999998,0.00010542832,8110.19677734375,0.0012499999999999998,0.00010542832,6258.775634765625,0.0007500000000000001,0.00081227196,6258.775634765625,0.0007500000000000001,0.00081227196
175,8114.5921875,0.00025,0.00010406821,8114.5921875,0.00025,0.00010406821,6261.82578125,0.00125,0.0008673663,6261.82578125,0.00125,0.0008673663
176,8118.98759765625,0.00075,0.00010294559,8118.98759765625,0.00075,0.00010294559,6264.875927734375,0.0005,0.0009247453,6264.875927734375,0.0005,0.0009247453
177,8123.3830078125,0.0005,0.000102017264,8123.3830078125,0.0005,0.000102017264,6267.92607421875,0.001,0.0009844176,6267.92607421875,0.001,0.0009844176
178,8127.77841796875,0.0005,0.00010121848,8127.77841796875,0.0005,0.00010121848,6270.976220703125,0.00125,0.0010462182,6270.976220703125,0.00125,0.0010462182
179,8132.173828125,0.0005,0.0001005924,8132.173828125,0.0005,0.0001005924,6274.0263671875,0.0027500000000000003,0.0011104108,6274.0263671875,0.0027500000000000003,0.0011104108
180,8136.56923828125,0.0,0.00010003109,8136.56923828125,0.0,0.00010003109,6277.076513671875,0.001,0.0011763956,6277.076513671875,0.001,0.0011763956
181,8140.9646484375,0.00025,9.95993e-05,8140.9646484375,0.00025,9.95993e-05,6280.12666015625,0.00225,0.0012439474,6280.12666015625,0.00225,0.0012439474
182,8145.36005859375,0.00025,9.923229e-05,8145.36005859375,0.00025,9.923229e-05,6283.176806640625,0.00125,0.001313496,6283.176806640625,0.00125,0.001313496
183,8149.75546875,0.0,9.8930046e-05,8149.75546875,0.0,9.8930046e-05,6286.226953125,0.001,0.0013841451,6286.226953125,0.001,0.0013841451
184,8154.15087890625,0.0005,9.8670986e-05,8154.15087890625,0.0005,9.8670986e-05,6289.277099609375,0.00175,0.0014560504,6289.277099609375,0.00175,0.0014560504
185,8158.5462890625,0.00025,9.8498276e-05,8158.5462890625,0.00025,9.8498276e-05,6292.32724609375,0.00225,0.0015284885,6292.32724609375,0.00225,0.0015284885
186,8162.94169921875,0.0,9.832556e-05,8162.94169921875,0.0,9.832556e-05,6295.377392578125,0.00175,0.0016020262,6295.377392578125,0.00175,0.0016020262
187,8167.337109375,0.00025,9.817444e-05,8167.337109375,0.00025,9.817444e-05,6298.4275390625,0.0015000000000000002,0.0016756029,6298.4275390625,0.0015000000000000002,0.0016756029
188,8171.73251953125,0.0005,9.808809e-05,8171.73251953125,0.0005,9.808809e-05,6301.477685546875,0.001,0.0017488534,6301.477685546875,0.001,0.0017488534
189,8176.1279296875,0.00075,9.800173e-05,8176.1279296875,0.00075,9.800173e-05,6304.52783203125,0.00125,0.0018222423,6304.52783203125,0.00125,0.0018222423
190,8180.52333984375,0.0,9.791537e-05,8180.52333984375,0.0,9.791537e-05,6307.577978515625,0.0015000000000000002,0.0018947887,6307.577978515625,0.0015000000000000002,0.0018947887
191,8184.91875,0.0005,9.7872195e-05,8184.91875,0.0005,9.7872195e-05,6310.628125,0.00125,0.0019658692,6310.628125,0.00125,0.0019658692
192,8189.31416015625,0.00025,9.782902e-05,8189.31416015625,0.00025,9.782902e-05,6313.678271484375,0.00225,0.0020361734,6313.678271484375,0.00225,0.0020361734
193,8193.7095703125,0.0005,9.778584e-05,8193.7095703125,0.0005,9.778584e-05,6316.72841796875,0.0005,0.002104384,6316.72841796875,0.0005,0.002104384
194,8198.10498046875,0.0,9.776425e-05,8198.10498046875,0.0,9.776425e-05,6319.778564453125,0.0027500000000000003,0.0021700466,6319.778564453125,0.0027500000000000003,0.0021700466
195,8202.500390625,0.00025,9.774266e-05,8202.500390625,0.00025,9.774266e-05,6322.8287109375,0.0027500000000000003,0.0022339376,6322.8287109375,0.0027500000000000003,0.0022339376
196,8206.89580078125,0.00025,9.772107e-05,8206.89580078125,0.00025,9.772107e-05,6325.878857421875,0.0025,0.0022944757,6325.878857421875,0.0025,0.0022944757
197,8211.2912109375,0.0,9.7699485e-05,8211.2912109375,0.0,9.7699485e-05,6328.92900390625,0.00175,0.0023519744,6328.92900390625,0.00175,0.0023519744
198,8215.68662109375,0.0,9.7699485e-05,8215.68662109375,0.0,9.7699485e-05,6331.979150390625,0.00175,0.0024053974,6331.979150390625,0.00175,0.0024053974
199,8220.08203125,0.0,9.76779e-05,8220.08203125,0.0,9.76779e-05,6335.029296875,0.0015000000000000002,0.0024557395,6335.029296875,0.0015000000000000002,0.0024557395
200,8224.47744140625,0.00025,9.76779e-05,8224.47744140625,0.00025,9.76779e-05,6338.079443359375,0.002,0.0025014651,6338.079443359375,0.002,0.0025014651
201,8228.8728515625,0.0,9.76779e-05,8228.8728515625,0.0,9.76779e-05,6341.12958984375,0.0015,0.0025422766,6341.12958984375,0.0015,0.0025422766
202,8233.26826171875,0.00025,9.76779e-05,8233.26826171875,0.00025,9.76779e-05,6344.179736328125,0.00125,0.002579095,6344.179736328125,0.00125,0.002579095
203,8237.663671875,0.0,9.76563e-05,8237.663671875,0.0,9.76563e-05,6347.2298828125,0.00275,0.0026107186,6347.2298828125,0.00275,0.0026107186
204,8242.05908203125,0.0005,9.76779e-05,8242.05908203125,0.0005,9.76779e-05,6350.280029296875,0.002,0.0026370606,6350.280029296875,0.002,0.0026370606
205,8246.4544921875,0.0,9.76563e-05,8246.4544921875,0.0,9.76563e-05,6353.33017578125,0.00175,0.002657592,6353.33017578125,0.00175,0.002657592
206,8250.84990234375,0.0,9.76563e-05,8250.84990234375,0.0,9.76563e-05,6356.380322265625,0.00275,0.00267354,6356.380322265625,0.00275,0.00267354
207,8255.2453125,0.0,9.76563e-05,8255.2453125,0.0,9.76563e-05,6359.43046875,0.00175,0.0026833352,6359.43046875,0.00175,0.0026833352
208,8259.64072265625,0.0005,9.76779e-05,8259.64072265625,0.0005,9.76779e-05,6362.480615234375,0.00125,0.0026872458,6362.480615234375,0.00125,0.0026872458
209,8264.0361328125,0.0,9.76563e-05,8264.0361328125,0.0,9.76563e-05,6365.53076171875,0.0030000000000000005,0.0026862714,6365.53076171875,0.0030000000000000005,0.0026862714
210,8268.43154296875,0.0,9.76563e-05,8268.43154296875,0.0,9.76563e-05,6368.580908203125,0.0015000000000000002,0.002679177,6368.580908203125,0.0015000000000000002,0.002679177
211,8272.826953125,0.0,9.76563e-05,8272.826953125,0.0,9.76563e-05,6371.6310546875,0.00225,0.0026659877,6371.6310546875,0.00225,0.0026659877
212,8277.22236328125,0.0,9.76563e-05,8277.22236328125,0.0,9.76563e-05,6374.681201171875,0.00225,0.0026481731,6374.681201171875,0.00225,0.0026481731
213,8281.6177734375,0.0,9.76563e-05,8281.6177734375,0.0,9.76563e-05,6377.73134765625,0.00225,0.0026243706,6377.73134765625,0.00225,0.0026243706
214,8286.01318359375,0.0,9.76563e-05,8286.01318359375,0.0,9.76563e-05,6380.781494140625,0.00175,0.002595085,6380.781494140625,0.00175,0.002595085
215,8290.40859375,0.0,9.76563e-05,8290.40859375,0.0,9.76563e-05,6383.831640625,0.001,0.0025614712,6383.831640625,0.001,0.0025614712
216,8294.80400390625,0.00025,9.76563e-05,8294.80400390625,0.00025,9.76563e-05,6386.881787109375,0.00225,0.0025225636,6386.881787109375,0.00225,0.0025225636
217,8299.1994140625,0.0,9.76563e-05,8299.1994140625,0.0,9.76563e-05,6389.93193359375,0.00125,0.0024790224,6389.93193359375,0.00125,0.0024790224
218,8303.59482421875,0.0,9.76563e-05,8303.59482421875,0.0,9.76563e-05,6392.982080078125,0.002,0.002430741,6392.982080078125,0.002,0.002430741
219,8307.990234375,0.00025,9.76563e-05,8307.990234375,0.00025,9.76563e-05,6396.0322265625,0.00175,0.0023791145,6396.0322265625,0.00175,0.0023791145
220,8312.38564453125,0.00025,9.76563e-05,8312.38564453125,0.00025,9.76563e-05,6399.082373046875,0.0027500000000000003,0.002323549,6399.082373046875,0.0027500000000000003,0.002323549
221,8316.7810546875,0.00025,9.76563e-05,8316.7810546875,0.00025,9.76563e-05,6402.13251953125,0.002,0.00226411,6402.13251953125,0.002,0.00226411
222,8321.17646484375,0.0005,9.76563e-05,8321.17646484375,0.0005,9.76563e-05,6405.182666015625,0.001,0.0022023583,6405.182666015625,0.001,0.0022023583
223,8325.571875,0.0,9.76563e-05,8325.571875,0.0,9.76563e-05,6408.2328125,0.00225,0.0021375183,6408.2328125,0.00225,0.0021375183
224,8329.96728515625,0.0,9.76563e-05,8329.96728515625,0.0,9.76563e-05,6411.282958984375,0.0015000000000000002,0.0020702668,6411.282958984375,0.0015000000000000002,0.0020702668
225,8334.3626953125,0.0,9.76563e-05,8334.3626953125,0.0,9.76563e-05,6414.33310546875,0.0015000000000000002,0.002000967,6414.33310546875,0.0015000000000000002,0.002000967
226,8338.75810546875,0.0,9.76563e-05,8338.75810546875,0.0,9.76563e-05,6417.383251953125,0.00225,0.0019303877,6417.383251953125,0.00225,0.0019303877
227,8343.153515625,0.0,9.76563e-05,8343.153515625,0.0,9.76563e-05,6420.4333984375,0.00125,0.0018584873,6420.4333984375,0.00125,0.0018584873
228,8347.54892578125,0.0,9.76563e-05,8347.54892578125,0.0,9.76563e-05,6423.483544921875,0.00225,0.0017853152,6423.483544921875,0.00225,0.0017853152
229,8351.9443359375,0.0,9.76563e-05,8351.9443359375,0.0,9.76563e-05,6426.53369140625,0.002,0.0017122263,6426.53369140625,0.002,0.0017122263
230,8356.33974609375,0.0005,9.76563e-05,8356.33974609375,0.0005,9.76563e-05,6429.583837890625,0.0025,0.0016386259,6429.583837890625,0.0025,0.0016386259
231,8360.73515625,0.00025,9.76563e-05,8360.73515625,0.00025,9.76563e-05,6432.633984375,0.00175,0.0015649025,6432.633984375,0.00175,0.0015649025
232,8365.13056640625,0.00025,9.76563e-05,8365.13056640625,0.00025,9.76563e-05,6435.684130859375,0.00125,0.0014920883,6435.684130859375,0.00125,0.0014920883
233,8369.5259765625,0.00025,9.76563e-05,8369.5259765625,0.00025,9.76563e-05,6438.73427734375,0.002,0.0014198452,6438.73427734375,0.002,0.0014198452
234,8373.92138671875,0.0,9.76563e-05,8373.92138671875,0.0,9.76563e-05,6441.784423828125,0.0015000000000000002,0.00134833,6441.784423828125,0.0015000000000000002,0.00134833
235,8378.316796875,0.00025,9.76563e-05,8378.316796875,0.00025,9.76563e-05,6444.8345703125,0.00225,0.0012785096,6444.8345703125,0.00225,0.0012785096
236,8382.71220703125,0.0,9.76563e-05,8382.71220703125,0.0,9.76563e-05,6447.884716796875,0.00075,0.0012099466,6447.884716796875,0.00075,0.0012099466
237,8387.1076171875,0.00025,9.76563e-05,8387.1076171875,0.00025,9.76563e-05,6450.93486328125,0.0005,0.0011430292,6450.93486328125,0.0005,0.0011430292
238,8391.50302734375,0.00025,9.76563e-05,8391.50302734375,0.00025,9.76563e-05,6453.985009765625,0.00075,0.0010778987,6453.985009765625,0.00075,0.0010778987
239,8395.8984375,0.0,9.76563e-05,8395.8984375,0.0,9.76563e-05,6457.03515625,0.00125,0.0010150922,6457.03515625,0.00125,0.0010150922
240,8400.29384765625,0.0,9.76563e-05,8400.29384765625,0.0,9.76563e-05,6460.085302734375,0.001,0.00095428823,6460.085302734375,0.001,0.00095428823
241,8404.6892578125,0.0,9.76563e-05,8404.6892578125,0.0,9.76563e-05,6463.13544921875,0.00075,0.00089563645,6463.13544921875,0.00075,0.00089563645
242,8409.08466796875,0.0,9.76563e-05,8409.08466796875,0.0,9.76563e-05,6466.185595703125,0.002,0.0008396332,6466.185595703125,0.002,0.0008396332
243,8413.480078125,0.0,9.76563e-05,8413.480078125,0.0,9.76563e-05,6469.2357421875,0.00125,0.00078590785,6469.2357421875,0.00125,0.00078590785
244,8417.87548828125,0.0,9.76563e-05,8417.87548828125,0.0,9.76563e-05,6472.285888671875,0.00025,0.00073474244,6472.285888671875,0.00025,0.00073474244
245,8422.2708984375,0.00025,9.76563e-05,8422.2708984375,0.00025,9.76563e-05,6475.33603515625,0.00025,0.0006859816,6475.33603515625,0.00025,0.0006859816
246,8426.66630859375,0.0,9.76563e-05,8426.66630859375,0.0,9.76563e-05,6478.386181640625,0.00075,0.0006399738,6478.386181640625,0.00075,0.0006399738
247,8431.06171875,0.00025,9.76563e-05,8431.06171875,0.00025,9.76563e-05,6481.436328125,0.0005,0.00059640734,6481.436328125,0.0005,0.00059640734
248,8435.45712890625,0.0,9.76563e-05,8435.45712890625,0.0,9.76563e-05,6484.486474609375,0.00125,0.00055528426,6484.486474609375,0.00125,0.00055528426
249,8439.8525390625,0.0,9.76563e-05,8439.8525390625,0.0,9.76563e-05,6487.53662109375,0.00025,0.0005168059,6487.53662109375,0.00025,0.0005168059
250,8444.24794921875,0.00075,9.76563e-05,8444.24794921875,0.00075,9.76563e-05,6490.586767578125,0.0015000000000000002,0.00048072738,6490.586767578125,0.0015000000000000002,0.00048072738
251,8448.643359375,0.00025,9.76563e-05,8448.643359375,0.00025,9.76563e-05,6493.6369140625,0.00025,0.0004469612,6493.6369140625,0.00025,0.0004469612
252,8453.03876953125,0.00025,9.76563e-05,8453.03876953125,0.00025,9.76563e-05,6496.687060546875,0.0015000000000000002,0.00041566082,6496.687060546875,0.0015000000000000002,0.00041566082
253,8457.4341796875,0.0,9.76563e-05,8457.4341796875,0.0,9.76563e-05,6499.73720703125,0.001,0.00038655798,6499.73720703125,0.001,0.00038655798
254,8461.82958984375,0.00025,9.76563e-05,8461.82958984375,0.00025,9.76563e-05,6502.787353515625,0.0005,0.0003595836,6502.787353515625,0.0005,0.0003595836
255,8466.225,0.00025,9.76563e-05,8466.225,0.00025,9.76563e-05,6505.8375,0.0005,0.000334811,6505.8375,0.0005,0.000334811
256,8470.62041015625,0.00025,9.76563e-05,8470.62041015625,0.00025,9.76563e-05,6508.887646484375,0.0005,0.0003119904,6508.887646484375,0.0005,0.0003119904
257,8475.0158203125,0.00025,9.76563e-05,8475.0158203125,0.00025,9.76563e-05,6511.93779296875,0.0005,0.00029111406,6511.93779296875,0.0005,0.00029111406
258,8479.41123046875,0.0,9.76563e-05,8479.41123046875,0.0,9.76563e-05,6514.987939453125,0.001,0.00027203347,6514.987939453125,0.001,0.00027203347
259,8483.806640625,0.0,9.76563e-05,8483.806640625,0.0,9.76563e-05,6518.0380859375,0.00025,0.00025476105,6518.0380859375,0.00025,0.00025476105
260,8488.20205078125,0.0,9.76563e-05,8488.20205078125,0.0,9.76563e-05,6521.088232421875,0.001,0.0002391254,6521.088232421875,0.001,0.0002391254
261,8492.5974609375,0.00025,9.76563e-05,8492.5974609375,0.00025,9.76563e-05,6524.13837890625,0.001,0.00022503224,6524.13837890625,0.001,0.00022503224
262,8496.99287109375,0.0,9.76563e-05,8496.99287109375,0.0,9.76563e-05,6527.188525390625,0.0005,0.0002124664,6527.188525390625,0.0005,0.0002124664
263,8501.38828125,0.0,9.76563e-05,8501.38828125,0.0,9.76563e-05,6530.238671875,0.0005,0.00020131086,6530.238671875,0.0005,0.00020131086
264,8505.78369140625,0.00025,9.76563e-05,8505.78369140625,0.00025,9.76563e-05,6533.288818359375,0.00125,0.00019148589,6533.288818359375,0.00125,0.00019148589
265,8510.1791015625,0.0,9.76563e-05,8510.1791015625,0.0,9.76563e-05,6536.33896484375,0.0005,0.00018292046,6536.33896484375,0.0005,0.00018292046
266,8514.57451171875,0.0,9.76563e-05,8514.57451171875,0.0,9.76563e-05,6539.389111328125,0.00025,0.00017559441,6539.389111328125,0.00025,0.00017559441
267,8518.969921875,0.0,9.76563e-05,8518.969921875,0.0,9.76563e-05,6542.4392578125,0.0007500000000000001,0.00016940467,6542.4392578125,0.0007500000000000001,0.00016940467
268,8523.36533203125,0.0,9.76563e-05,8523.36533203125,0.0,9.76563e-05,6545.489404296875,0.00075,0.00016430726,6545.489404296875,0.00075,0.00016430726
269,8527.7607421875,0.00025,9.76563e-05,8527.7607421875,0.00025,9.76563e-05,6548.53955078125,0.0005,0.00016030806,6548.53955078125,0.0005,0.00016030806
270,8532.15615234375,0.00025,9.76563e-05,8532.15615234375,0.00025,9.76563e-05,6551.589697265625,0.00175,0.00015732915,6551.589697265625,0.00175,0.00015732915
271,8536.5515625,0.0,9.765631e-05,8536.5515625,0.0,9.765631e-05,6554.63984375,0.0,0.00015533378,6554.63984375,0.0,0.00015533378
272,8540.94697265625,0.0,9.765631e-05,8540.94697265625,0.0,9.765631e-05,6557.689990234375,0.0005,0.00015436164,6557.689990234375,0.0005,0.00015436164
273,8545.3423828125,0.00025,9.765631e-05,8545.3423828125,0.00025,9.765631e-05,6560.74013671875,0.0005,0.00015434838,6560.74013671875,0.0005,0.00015434838
274,8549.73779296875,0.0,9.765631e-05,8549.73779296875,0.0,9.765631e-05,6563.790283203125,0.001,0.00015531635,6563.790283203125,0.001,0.00015531635
275,8554.133203125,0.00025,9.765632e-05,8554.133203125,0.00025,9.765632e-05,6566.8404296875,0.00125,0.00015728104,6566.8404296875,0.00125,0.00015728104
276,8558.52861328125,0.0,9.765632e-05,8558.52861328125,0.0,9.765632e-05,6569.890576171875,0.001,0.0001602569,6569.890576171875,0.001,0.0001602569
277,8562.9240234375,0.00025,9.765632e-05,8562.9240234375,0.00025,9.765632e-05,6572.94072265625,0.0007500000000000001,0.00016425965,6572.94072265625,0.0007500000000000001,0.00016425965
278,8567.31943359375,0.0,9.7656324e-05,8567.31943359375,0.0,9.7656324e-05,6575.990869140625,0.00075,0.00016931964,6575.990869140625,0.00075,0.00016931964
279,8571.71484375,0.00025,9.765633e-05,8571.71484375,0.00025,9.765633e-05,6579.041015625,0.0007500000000000001,0.00017550997,6579.041015625,0.0007500000000000001,0.00017550997
280,8576.11025390625,0.0,9.765633e-05,8576.11025390625,0.0,9.765633e-05,6582.091162109375,0.0005,0.00018286909,6582.091162109375,0.0005,0.00018286909
281,8580.5056640625,0.0,9.7656346e-05,8580.5056640625,0.0,9.7656346e-05,6585.14130859375,0.0005,0.00019142812,6585.14130859375,0.0005,0.00019142812
282,8584.90107421875,0.0,9.765636e-05,8584.90107421875,0.0,9.765636e-05,6588.191455078125,0.0005,0.0002013259,6588.191455078125,0.0005,0.0002013259
283,8589.296484375,0.00075,9.7656375e-05,8589.296484375,0.00075,9.7656375e-05,6591.2416015625,0.00175,0.00021257413,6591.2416015625,0.00175,0.00021257413
284,8593.69189453125,0.0005,9.76564e-05,8593.69189453125,0.0005,9.76564e-05,6594.291748046875,0.0015000000000000002,0.00022529102,6594.291748046875,0.0015000000000000002,0.00022529102
285,8598.0873046875,0.00025,9.765642e-05,8598.0873046875,0.00025,9.765642e-05,6597.34189453125,0.00125,0.00023954445,6597.34189453125,0.00125,0.00023954445
286,8602.48271484375,0.0,9.765646e-05,8602.48271484375,0.0,9.765646e-05,6600.392041015625,0.00075,0.0002555019,6600.392041015625,0.00075,0.0002555019
287,8606.878125,0.00025,9.7656506e-05,8606.878125,0.00025,9.7656506e-05,6603.4421875,0.00125,0.00027321125,6603.4421875,0.00125,0.00027321125
288,8611.27353515625,0.0,9.765656e-05,8611.27353515625,0.0,9.765656e-05,6606.492333984375,0.001,0.0002927859,6606.492333984375,0.001,0.0002927859
289,8615.6689453125,0.00025,9.765663e-05,8615.6689453125,0.00025,9.765663e-05,6609.54248046875,0.001,0.0003144206,6609.54248046875,0.001,0.0003144206
290,8620.06435546875,0.00025,9.7656724e-05,8620.06435546875,0.00025,9.7656724e-05,6612.592626953125,0.001,0.00033817056,6612.592626953125,0.001,0.00033817056
291,8624.459765625,0.00025,9.765684e-05,8624.459765625,0.00025,9.765684e-05,6615.6427734375,0.0015,0.0003641554,6615.6427734375,0.0015,0.0003641554
292,8628.85517578125,0.0,9.765699e-05,8628.85517578125,0.0,9.765699e-05,6618.692919921875,0.001,0.00039261885,6618.692919921875,0.001,0.00039261885
293,8633.2505859375,0.0005,9.7657176e-05,8633.2505859375,0.0005,9.7657176e-05,6621.74306640625,0.002,0.00042362456,6621.74306640625,0.002,0.00042362456
294,8637.64599609375,0.0,9.765742e-05,8637.64599609375,0.0,9.765742e-05,6624.793212890625,0.00175,0.00045724795,6624.793212890625,0.00175,0.00045724795
295,8642.04140625,0.00025,9.765772e-05,8642.04140625,0.00025,9.765772e-05,6627.843359375,0.0007500000000000001,0.0004938414,6627.843359375,0.0007500000000000001,0.0004938414
296,8646.43681640625,0.00025,9.765811e-05,8646.43681640625,0.00025,9.765811e-05,6630.893505859375,0.0015,0.0005333626,6630.893505859375,0.0015,0.0005333626
297,8650.8322265625,0.0005,9.765859e-05,8650.8322265625,0.0005,9.765859e-05,6633.94365234375,0.00125,0.000575997,6633.94365234375,0.00125,0.000575997
298,8655.22763671875,0.00025,9.765919e-05,8655.22763671875,0.00025,9.765919e-05,6636.993798828125,0.0015,0.0006218469,6636.993798828125,0.0015,0.0006218469
299,8659.623046875,0.0,9.765995e-05,8659.623046875,0.0,9.765995e-05,6640.0439453125,0.0015000000000000002,0.00067127513,6640.0439453125,0.0015000000000000002,0.00067127513
300,8664.01845703125,0.00025,9.76609e-05,8664.01845703125,0.00025,9.76609e-05,6643.094091796875,0.0032500000000000007,0.0007241719,6643.094091796875,0.0032500000000000007,0.0007241719
301,8668.4138671875,0.00025,9.766208e-05,8668.4138671875,0.00025,9.766208e-05,6646.14423828125,0.0025,0.00078059983,6646.14423828125,0.0025,0.00078059983
302,8672.80927734375,0.00025,9.766356e-05,8672.80927734375,0.00025,9.766356e-05,6649.194384765625,0.001,0.00084105885,6649.194384765625,0.001,0.00084105885
303,8677.2046875,0.0005,9.76654e-05,8677.2046875,0.0005,9.76654e-05,6652.24453125,0.00175,0.00090526015,6652.24453125,0.00175,0.00090526015
304,8681.60009765625,0.00025,9.7667675e-05,8681.60009765625,0.00025,9.7667675e-05,6655.294677734375,0.00175,0.00097353774,6655.294677734375,0.00175,0.00097353774
305,8685.9955078125,0.0,9.7670505e-05,8685.9955078125,0.0,9.7670505e-05,6658.34482421875,0.00225,0.0010456507,6658.34482421875,0.00225,0.0010456507
306,8690.39091796875,0.0,9.7674005e-05,8690.39091796875,0.0,9.7674005e-05,6661.394970703125,0.00225,0.0011222592,6661.394970703125,0.00225,0.0011222592
307,8694.786328125,0.0,9.767833e-05,8694.786328125,0.0,9.767833e-05,6664.4451171875,0.00225,0.0012028766,6664.4451171875,0.00225,0.0012028766
308,8699.18173828125,0.00025,9.768366e-05,8699.18173828125,0.00025,9.768366e-05,6667.495263671875,0.00125,0.0012874837,6667.495263671875,0.00125,0.0012874837
309,8703.5771484375,0.00025,9.769021e-05,8703.5771484375,0.00025,9.769021e-05,6670.54541015625,0.0025,0.0013767217,6670.54541015625,0.0025,0.0013767217
310,8707.97255859375,0.0,9.769826e-05,8707.97255859375,0.0,9.769826e-05,6673.595556640625,0.0037500000000000003,0.0014699148,6673.595556640625,0.0037500000000000003,0.0014699148
311,8712.36796875,0.00025,9.770812e-05,8712.36796875,0.00025,9.770812e-05,6676.645703125,0.0025,0.0015670997,6676.645703125,0.0025,0.0015670997
312,8716.76337890625,0.0,9.772019e-05,8716.76337890625,0.0,9.772019e-05,6679.695849609375,0.00225,0.0016688367,6679.695849609375,0.00225,0.0016688367
313,8721.1587890625,0.0005,9.773493e-05,8721.1587890625,0.0005,9.773493e-05,6682.74599609375,0.0015,0.0017743353,6682.74599609375,0.0015,0.0017743353
314,8725.55419921875,0.0,9.775287e-05,8725.55419921875,0.0,9.775287e-05,6685.796142578125,0.00225,0.0018833806,6685.796142578125,0.00225,0.0018833806
315,8729.949609375,0.00025,9.777468e-05,8729.949609375,0.00025,9.777468e-05,6688.8462890625,0.0015000000000000002,0.0019967677,6688.8462890625,0.0015000000000000002,0.0019967677
316,8734.34501953125,0.0005,9.7801225e-05,8734.34501953125,0.0005,9.7801225e-05,6691.896435546875,0.00275,0.0021132822,6691.896435546875,0.00275,0.0021132822
317,8738.7404296875,0.0,9.783335e-05,8738.7404296875,0.0,9.783335e-05,6694.94658203125,0.0032500000000000007,0.0022333132,6694.94658203125,0.0032500000000000007,0.0022333132
318,8743.13583984375,0.0,9.7872195e-05,8743.13583984375,0.0,9.7872195e-05,6697.996728515625,0.0035,0.002355942,6697.996728515625,0.0035,0.002355942
319,8747.53125,0.00025,9.791908e-05,8747.53125,0.00025,9.791908e-05,6701.046875,0.00425,0.00248225,6701.046875,0.00425,0.00248225
320,8751.92666015625,0.00025,9.797554e-05,8751.92666015625,0.00025,9.797554e-05,6704.097021484375,0.002,0.0026103586,6704.097021484375,0.002,0.0026103586
321,8756.3220703125,0.00025,9.8043485e-05,8756.3220703125,0.00025,9.8043485e-05,6707.14716796875,0.002,0.0027405743,6707.14716796875,0.002,0.0027405743
322,8760.71748046875,0.00025,9.8125005e-05,8760.71748046875,0.00025,9.8125005e-05,6710.197314453125,0.00175,0.002873055,6710.197314453125,0.00175,0.002873055
323,8765.112890625,0.00075,9.8222634e-05,8765.112890625,0.00075,9.8222634e-05,6713.2474609375,0.00425,0.0030066876,6713.2474609375,0.00425,0.0030066876
324,8769.50830078125,0.0,9.833919e-05,8769.50830078125,0.0,9.833919e-05,6716.297607421875,0.0030000000000000005,0.0031415743,6716.297607421875,0.0030000000000000005,0.0031415743
325,8773.9037109375,0.001,9.847862e-05,8773.9037109375,0.001,9.847862e-05,6719.34775390625,0.0027500000000000003,0.0032758412,6719.34775390625,0.0027500000000000003,0.0032758412
326,8778.29912109375,0.0,9.864448e-05,8778.29912109375,0.0,9.864448e-05,6722.397900390625,0.00325,0.0034118602,6722.397900390625,0.00325,0.0034118602
327,8782.69453125,0.0,9.884155e-05,8782.69453125,0.0,9.884155e-05,6725.448046875,0.0032500000000000007,0.0035462931,6725.448046875,0.0032500000000000007,0.0035462931
328,8787.08994140625,0.0,9.907551e-05,8787.08994140625,0.0,9.907551e-05,6728.498193359375,0.0035,0.003679372,6728.498193359375,0.0035,0.003679372
329,8791.4853515625,0.00025,9.935241e-05,8791.4853515625,0.00025,9.935241e-05,6731.54833984375,0.0032500000000000007,0.0038125894,6731.54833984375,0.0032500000000000007,0.0038125894
330,8795.88076171875,0.0005,9.967969e-05,8795.88076171875,0.0005,9.967969e-05,6734.598486328125,0.0025,0.003942524,6734.598486328125,0.0025,0.003942524
331,8800.276171875,0.00025,0.00010006553,8800.276171875,0.00025,0.00010006553,6737.6486328125,0.003,0.0040697968,6737.6486328125,0.003,0.0040697968
332,8804.67158203125,0.0005,0.00010052002,8804.67158203125,0.0005,0.00010052002,6740.698779296875,0.0045,0.0041947034,6740.698779296875,0.0045,0.0041947034
333,8809.0669921875,0.00025,0.00010105388,8809.0669921875,0.00025,0.00010105388,6743.74892578125,0.00325,0.004315557,6743.74892578125,0.00325,0.004315557
