,trace,fit,frames
441,7882.6630859375,7730.957,441
442,7866.40771484375,7730.957,442
443,7729.59423828125,7730.957,443
444,7717.19287109375,7730.957,444
445,7684.8896484375,7730.957,445
446,7686.544921875,7730.957,446
447,8819.5537109375,8941.844,447
448,9014.03515625,8941.844,448
449,8865.9248046875,8941.844,449
450,8881.556640625,8941.844,450
451,8750.037109375,8941.844,451
452,8952.5546875,8941.844,452
453,8953.98828125,8941.844,453
454,10128.83984375,10152.7295,454
455,10239.728515625,10152.7295,455
456,10215.90625,10152.7295,456
457,7607.783203125,7730.957,457
458,7777.5693359375,7730.957,458
459,7685.9990234375,7730.957,459
460,7616.3935546875,7730.957,460
461,7759.9462890625,7730.957,461
462,7690.654296875,7730.957,462
463,7782.64306640625,7730.957,463
464,7713.14794921875,7730.957,464
465,9001.4326171875,8941.844,465
466,9123.91015625,8941.844,466
467,8903.3828125,8941.844,467
468,10159.244140625,10152.7295,468
469,10232.173828125,10152.7295,469
470,8770.5263671875,8941.844,470
471,8836.037109375,8941.844,471
472,8951.42578125,8941.844,472
473,9037.5703125,8941.844,473
474,9011.01171875,8941.844,474
475,9003.4296875,8941.844,475
476,8737.951171875,8941.844,476
477,8888.912109375,8941.844,477
478,8873.5498046875,8941.844,478
479,8962.4853515625,8941.844,479
480,9047.19140625,8941.844,480
481,7869.6982421875,7730.957,481
482,7722.291015625,7730.957,482
483,7877.12890625,7730.957,483
484,7897.1845703125,7730.957,484
485,7804.3515625,7730.957,485
486,7795.85986328125,7730.957,486
487,7683.5771484375,7730.957,487
488,7705.90234375,7730.957,488
489,7775.197265625,7730.957,489
490,7725.6123046875,7730.957,490
491,7767.1630859375,7730.957,491
492,7704.40234375,7730.957,492
493,7826.3876953125,7730.957,493
494,7723.9521484375,7730.957,494
495,7868.046875,7730.957,495
496,7846.2001953125,7730.957,496
497,7907.59375,7730.957,497
498,7553.9970703125,7730.957,498
499,7787.1064453125,7730.957,499
500,7755.66015625,7730.957,500
501,7671.54150390625,7730.957,501
502,9052.416015625,8941.844,502
503,9003.19140625,8941.844,503
504,7738.07421875,7730.957,504
505,7669.1904296875,7730.957,505
506,7768.39453125,7730.957,506
507,7696.3291015625,7730.957,507
508,7720.0166015625,7730.957,508
509,7634.3876953125,7730.957,509
510,7814.78466796875,7730.957,510
511,7684.91064453125,7730.957,511
512,7708.693359375,7730.957,512
513,7595.6767578125,7730.957,513
514,7711.54736328125,7730.957,514
515,7721.3603515625,7730.957,515
516,7656.6494140625,7730.957,516
517,7789.73828125,7730.957,517
518,7896.4111328125,7730.957,518
519,7625.439453125,7730.957,519
520,7816.984375,7730.957,520
521,7620.431640625,7730.957,521
522,7812.16455078125,7730.957,522
523,7783.32080078125,7730.957,523
524,7627.490234375,7730.957,524
525,7904.4833984375,7730.957,525
526,7752.51220703125,7730.957,526
527,7685.20654296875,7730.957,527
528,7611.3310546875,7730.957,528
529,7711.25537109375,7730.957,529
530,7668.2392578125,7730.957,530
531,7700.5810546875,7730.957,531
532,7661.16015625,7730.957,532
533,7641.45849609375,7730.957,533
534,7611.1435546875,7730.957,534
535,9081.294921875,8941.844,535
536,9046.3662109375,8941.844,536
537,10272.7021484375,10152.7295,537
538,9002.6953125,8941.844,538
539,8775.0908203125,8941.844,539
540,7620.81640625,7730.957,540
541,7707.88232421875,7730.957,541
542,7840.3837890625,7730.957,542
543,7728.3212890625,7730.957,543
544,7753.5380859375,7730.957,544
545,7463.3662109375,7730.957,545
546,7898.1875,7730.957,546
547,7824.4052734375,7730.957,547
548,7671.6796875,7730.957,548
549,8836.498046875,8941.844,549
550,8909.146484375,8941.844,550
551,8898.9501953125,8941.844,551
552,9143.25390625,8941.844,552
553,8775.8330078125,8941.844,553
554,8786.99609375,8941.844,554
555,8930.2666015625,8941.844,555
556,9069.01171875,8941.844,556
557,10187.435546875,10152.7295,557
558,7685.0927734375,7730.957,558
559,7670.455078125,7730.957,559
560,7708.6923828125,7730.957,560
561,7942.1611328125,7730.957,561
562,7810.58349609375,7730.957,562
563,7632.8046875,7730.957,563
564,7605.3935546875,7730.957,564
565,7740.96484375,7730.957,565
566,7700.630859375,7730.957,566
567,8694.5078125,8941.844,567
568,8817.62890625,8941.844,568
569,7681.0166015625,7730.957,569
570,7741.935546875,7730.957,570
571,7602.40380859375,7730.957,571
572,7755.9443359375,7730.957,572
573,7726.734375,7730.957,573
574,7687.8525390625,7730.957,574
575,7677.2880859375,7730.957,575
576,7847.5908203125,7730.957,576
577,7747.3369140625,7730.957,577
578,7722.0537109375,7730.957,578
579,7777.3251953125,7730.957,579
580,7888.37939453125,7730.957,580
581,7685.8828125,7730.957,581
582,8873.1494140625,8941.844,582
583,8893.291015625,8941.844,583
584,8992.400390625,8941.844,584
585,8941.466796875,8941.844,585
586,7793.728515625,7730.957,586
587,7794.47509765625,7730.957,587
588,7675.3857421875,7730.957,588
589,7647.8486328125,7730.957,589
590,7855.4560546875,7730.957,590
591,7701.56640625,7730.957,591
592,7715.3515625,7730.957,592
593,7716.8447265625,7730.957,593
594,7769.42578125,7730.957,594
595,7654.43798828125,7730.957,595
596,11392.6611328125,11363.615,596
597,11286.6875,11363.615,597
598,10475.6875,10152.7295,598
599,10045.6640625,10152.7295,599
600,9929.578125,10152.7295,600
601,10114.77734375,10152.7295,601
602,9001.1923828125,8941.844,602
603,9178.3828125,8941.844,603
604,9000.69140625,8941.844,604
605,8918.416015625,8941.844,605
606,9895.1513671875,10152.7295,606
607,11397.841796875,11363.615,607
608,10149.001953125,10152.7295,608
609,10181.40625,10152.7295,609
610,8947.84765625,8941.844,610
611,9011.638671875,8941.844,611
612,7627.7294921875,7730.957,612
613,7923.052734375,7730.957,613
614,7632.556640625,7730.957,614
615,7907.814453125,7730.957,615
616,7757.19140625,7730.957,616
617,7803.12158203125,7730.957,617
618,7789.876953125,7730.957,618
619,8926.609375,8941.844,619
620,8873.818359375,8941.844,620
621,9021.552734375,8941.844,621
622,8939.806640625,8941.844,622
623,9026.009765625,8941.844,623
624,10098.4765625,10152.7295,624
625,10184.1533203125,10152.7295,625
626,10111.4921875,10152.7295,626
627,10189.298828125,10152.7295,627
628,10174.81640625,10152.7295,628
629,10096.69921875,10152.7295,629
630,7667.9853515625,7730.957,630
631,7759.021484375,7730.957,631
632,7798.3984375,7730.957,632
