,qpaint_bins,qpaint_measured,qpaint_model,lbfcs_bins,lbfcs_measured,lbfcs_model
322,9267.774461746216,0.0,0.00011755587,12706.183293914795,0.0022500000000000003,0.004116108
323,9273.554850578308,0.0,0.00011394604,12718.448341751098,0.0027500000000000003,0.0037275413
324,9279.3352394104,0.0,0.00011096333,12730.713389587403,0.0015000000000000002,0.0033484558
325,9285.115628242493,0.0,0.00010848539,12742.978437423706,0.00425,0.002984411
326,9290.896017074585,0.0,0.000106435735,12755.243485260009,0.0014999999999999998,0.0026396136
327,9296.676405906677,0.0,0.000104753184,12767.508533096314,0.002,0.002316632
328,9302.45679473877,0.0,0.000103376544,12779.773580932617,0.0005,0.002018582
329,9308.237183570862,0.0,0.00010224465,12792.038628768922,0.001,0.001746202
330,9314.017572402954,0.0,0.00010132689,12804.303676605225,0.001,0.0015005723
331,9319.797961235046,0.0,0.000100577396,12816.568724441528,0.0007499999999999999,0.0012814542
332,9325.578350067139,0.0,9.9980854e-05,12828.833772277832,0.0005,0.0010880294
333,9331.358738899231,0.0,9.9491386e-05,12841.098820114135,0.0007499999999999999,0.0009192628
334,9337.139127731323,0.0,9.9108984e-05,12853.36386795044,0.00025,0.00077336986
335,9342.919516563416,0.0,9.878777e-05,12865.628915786743,0.00125,0.0006487248
336,9348.699905395508,0.0,9.855833e-05,12877.893963623046,0.00025,0.00054329255
337,9354.4802942276,0.0,9.8344186e-05,12890.159011459351,0.0,0.00045491318
338,9360.260683059692,0.0,9.8206525e-05,12902.424059295656,0.0005,0.00038167677
339,9366.041071891785,0.0,9.8068864e-05,12914.689107131959,0.00025,0.00032152567
340,9371.821460723877,0.0,9.799238e-05,12926.954154968262,0.00025,0.00027260673
341,9377.60184955597,0.0,9.790061e-05,12939.219202804565,0.0,0.00023324882
342,9383.382238388062,0.0,9.785472e-05,12951.48425064087,0.0,0.00020181487
343,9389.162627220154,0.0,9.7793534e-05,12963.749298477174,0.00025,0.00017702025
344,9394.943016052246,0.0,9.777824e-05,12976.014346313477,0.0,0.00015760314
345,9400.723404884338,0.0,9.773235e-05,12988.27939414978,0.0,0.00014255183
346,9406.50379371643,0.0,9.773235e-05,13000.544441986083,0.0,0.00013100244
347,9412.284182548523,0.0,9.770176e-05,13012.809489822388,0.00025,0.00012220487
348,9418.064571380615,0.0,9.768647e-05,13025.074537658693,0.0,0.00011559104
349,9423.844960212708,0.0,9.768647e-05,13037.339585494996,0.0,0.000110638495
350,9429.6253490448,0.0,9.767117e-05,13049.604633331299,0.0,0.00010698419
351,9435.405737876892,0.0,9.767117e-05,13061.869681167602,0.0,0.00010431094
352,9441.186126708984,0.0,9.767117e-05,13074.134729003907,0.0,0.000102370264
353,9446.966515541077,0.0,9.767117e-05,13086.399776840211,0.0,0.00010099405
354,9452.746904373169,0.0,9.765588e-05,13098.664824676514,0.0,0.00010002658
355,9458.527293205261,0.0,9.765588e-05,13110.929872512817,0.0,9.935913e-05
356,9464.307682037354,0.0,9.765588e-05,13123.19492034912,0.0,9.894182e-05
357,9470.088070869446,0.0,9.767118e-05,13135.459968185425,0.0,9.8693585e-05
358,9475.868459701538,0.0,9.765589e-05,13147.72501602173,0.0,9.8616816e-05
359,9481.64884853363,0.0,9.7655895e-05,13159.990063858033,0.0,9.866211e-05
360,9487.429237365723,0.0,9.76559e-05,13172.255111694336,0.0,9.885559e-05
361,9493.209626197815,0.0,9.765591e-05,13184.520159530639,0.0,9.92207e-05
362,9498.990015029907,0.0,9.7655924e-05,13196.785207366944,0.0,9.978233e-05
363,9504.770403862,0.0,9.765594e-05,13209.050255203249,0.0,0.00010059206
364,9510.550792694092,0.0,9.765596e-05,13221.315303039552,0.0,0.00010174349
365,9516.331181526184,0.0,9.7656e-05,13233.580350875854,0.0,0.00010331219
366,9522.111570358276,0.0,9.765603e-05,13245.845398712157,0.0,0.00010545938
367,9527.891959190369,0.0,9.765609e-05,13258.110446548462,0.0,0.00010836718
368,9533.672348022461,0.0,9.765616e-05,13270.375494384767,0.0,0.00011223774
369,9539.452736854553,0.0,9.765625e-05,13282.64054222107,0.0,0.000117392854
370,9545.233125686646,0.0,9.7656375e-05,13294.905590057373,0.0,0.00012414782
371,9551.013514518738,0.0,9.7656535e-05,13307.170637893676,0.0,0.0001329645
372,9556.79390335083,0.0,9.7656746e-05,13319.43568572998,0.00025,0.00014437408
373,9562.574292182922,0.0,9.7657015e-05,13331.700733566286,0.0,0.00015900806
374,9568.354681015015,0.0,9.765737e-05,13343.965781402589,0.0,0.00017763482
375,9574.135069847107,0.0,9.765782e-05,13356.230829238892,0.00025,0.00020115638
376,9579.9154586792,0.0,9.765841e-05,13368.495877075195,0.0,0.00023058236
377,9585.695847511292,0.0,9.765917e-05,13380.7609249115,0.00025,0.0002671442
378,9591.476236343384,0.0,9.7660144e-05,13393.025972747804,0.0,0.00031212813
379,9597.256625175476,0.0,9.766139e-05,13405.291020584107,0.0,0.00036707023
380,9603.037014007568,0.0,9.766297e-05,13417.55606842041,0.0007500000000000001,0.0004336152
381,9608.81740283966,0.0,9.766498e-05,13429.821116256713,0.0005,0.00051343424
382,9614.597791671753,0.0,9.766754e-05,13442.086164093018,0.00025,0.00060850504
383,9620.378180503845,0.0,9.7670774e-05,13454.351211929323,0.0005,0.00072056736
384,9626.158569335938,0.0,9.767485e-05,13466.616259765626,0.0007500000000000001,0.0008516701
385,9631.93895816803,0.0,9.767998e-05,13478.881307601929,0.001,0.0010036144
386,9637.719347000122,0.0,9.76864e-05,13491.146355438232,0.00125,0.001178146
387,9643.499735832214,0.0,9.769445e-05,13503.411403274536,0.0014999999999999998,0.0013769014
388,9649.280124664307,0.0,9.770447e-05,13515.676451110841,0.0027500000000000003,0.0016007747
389,9655.060513496399,0.0,9.771694e-05,13527.941498947144,0.00175,0.0018510829
390,9660.840902328491,0.0,9.7732394e-05,13540.206546783447,0.00175,0.0021276225
391,9666.621291160583,0.0,9.7751516e-05,13552.47159461975,0.002,0.0024305936
392,9672.401679992676,0.0,9.7775075e-05,13564.736642456055,0.0029999999999999996,0.002759241
393,9678.182068824768,0.0,9.780407e-05,13577.00169029236,0.0045000000000000005,0.003111234
394,9683.96245765686,0.0,9.7839584e-05,13589.266738128663,0.0027500000000000003,0.0034851658
395,9689.742846488953,0.0,9.7882985e-05,13601.531785964966,0.00425,0.003876707
396,9695.523235321045,0.0,9.7935925e-05,13613.796833801269,0.00425,0.004282724
397,9701.303624153137,0.0,9.800022e-05,13626.061881637574,0.0035,0.0046985564
398,9707.08401298523,0.0,9.807822e-05,13638.326929473878,0.0062499999999999995,0.00511746
399,9712.864401817322,0.0,9.817238e-05,13650.591977310181,0.00475,0.005534536
400,9718.644790649414,0.0,9.8285964e-05,13662.857025146484,0.00575,0.005942755
401,9724.425179481506,0.0,9.842245e-05,13675.122072982787,0.007750000000000001,0.0063357865
402,9730.205568313599,0.0,9.858573e-05,13687.387120819092,0.00925,0.0067055086
403,9735.985957145691,0.0,9.8781056e-05,13699.652168655397,0.00725,0.0070448513
404,9741.766345977783,0.0,9.901348e-05,13711.9172164917,0.007750000000000001,0.0073482706
405,9747.546734809875,0.0,9.9289806e-05,13724.182264328003,0.01,0.0076090675
406,9753.327123641968,0.0,9.961671e-05,13736.447312164306,0.012750000000000001,0.007821772
407,9759.10751247406,0.0,0.00010000311,13748.71236000061,0.00875,0.007982539
408,9764.887901306152,0.0,0.00010045756,13760.977407836916,0.007750000000000001,0.00808581
409,9770.668290138245,0.0,0.000100991594,13773.242455673219,0.00725,0.008132067
410,9776.448678970337,0.0,0.00010161677,13785.507503509521,0.009000000000000001,0.008117515
411,9782.22906780243,0.0,0.000102345606,13797.772551345824,0.01025,0.008045251
412,9788.009456634521,0.0,0.00010319347,13810.03759918213,0.007750000000000001,0.00791411
413,9793.789845466614,0.0,0.000104178194,13822.302647018434,0.0095,0.007729031
414,9799.570234298706,0.00025,0.00010531592,13834.567694854737,0.009000000000000001,0.0074939285
415,9805.350623130798,0.0,0.000106629515,13846.83274269104,0.009000000000000001,0.0072119148
416,9811.13101196289,0.0,0.00010813809,13859.097790527343,0.007750000000000001,0.006891273
417,9816.911400794983,0.0,0.000109869514,13871.362838363648,0.0095,0.0065360465
418,9822.691789627075,0.0,0.00011184884,13883.627886199953,0.0055000000000000005,0.006154896
419,9828.472178459167,0.00025,0.00011409964,13895.892934036256,0.007499999999999999,0.005754208
420,9834.25256729126,0.0,0.00011666125,13908.157981872559,0.00475,0.005341012
421,9840.032956123352,0.0,0.00011955875,13920.423029708862,0.0062499999999999995,0.00492253
422,9845.813344955444,0.0,0.00012283442,13932.688077545166,0.0055000000000000005,0.004503881
423,9851.593733787537,0.0,0.00012651681,13944.953125381471,0.0025,0.004092205
424,9857.374122619629,0.0,0.0001306546,13957.218173217774,0.00525,0.0036925345
425,9863.154511451721,0.00025,0.00013527676,13969.483221054077,0.00425,0.0033084
426,9868.934900283813,0.00025,0.00014043904,13981.74826889038,0.0025,0.0029446392
427,9874.715289115906,0.0,0.00014617862,13994.013316726685,0.004,0.0026030096
428,9880.495677947998,0.0,0.00015252481,14006.27836456299,0.0035,0.002286286
429,9886.27606678009,0.0,0.00015955018,14018.543412399293,0.0007500000000000001,0.0019956538
430,9892.056455612183,0.0,0.00016727415,14030.808460235596,0.001,0.001731141
431,9897.836844444275,0.0,0.00017576531,14043.073508071899,0.00125,0.0014933893
432,9903.617233276367,0.0,0.00018503985,14055.338555908203,0.00125,0.001281213
433,9909.39762210846,0.0,0.00019516997,14067.603603744508,0.0015000000000000002,0.0010939568
434,9915.178010940552,0.0005,0.00020616125,14079.868651580811,0.001,0.0009301565
435,9920.958399772644,0.0,0.00021811077,14092.133699417114,0.0007500000000000001,0.0007881525
436,9926.738788604736,0.0005,0.00023094323,14104.398747253417,0.0005,0.00066615996
437,9932.519177436829,0.0007499999999999999,0.0002447977,14116.663795089722,0.001,0.0005622126
438,9938.29956626892,0.0007499999999999999,0.00025962404,14128.928842926027,0.0,0.0004745114
439,9944.079955101013,0.00025,0.00027549686,14141.19389076233,0.0,0.00040106237
440,9949.860343933105,0.0,0.00029236331,14153.458938598633,0.00025,0.00034015026
441,9955.640732765198,0.0005,0.00031029328,14165.723986434936,0.0005,0.00029004604
442,9961.42112159729,0.00025,0.00032920492,14177.98903427124,0.0005,0.00024916008
443,9967.201510429382,0.0005,0.00034916765,14190.254082107545,0.0,0.00021607016
444,9972.981899261475,0.0012499999999999998,0.00037011434,14202.519129943848,0.00025,0.00018954951
445,9978.762288093567,0.0,0.00039192967,14214.784177780151,0.0,0.00016841326
446,9984.54267692566,0.0,0.0004147204,14227.049225616454,0.0,0.00015178359
447,9990.323065757751,0.00025,0.00043829146,14239.31427345276,0.0,0.00013872722
448,9996.103454589844,0.0005,0.0004626985,14251.579321289064,0.0,0.0001286181
449,10001.883843421936,0.0007499999999999999,0.00048772435,14263.844369125367,0.0,0.000120830795
450,10007.664232254028,0.0005,0.00051342114,14276.10941696167,0.0,0.00011490805
451,10013.44462108612,0.0005,0.0005395335,14288.374464797973,0.0,0.000110435634
452,10019.225009918213,0.0012499999999999998,0.0005661965,14300.639512634278,0.0,0.00010711235
453,10025.005398750305,0.0005,0.00059285585,14312.904560470583,0.0,0.00010466711
454,10030.785787582397,0.0012499999999999998,0.0006198082,14325.169608306885,0.0,0.00010291515
455,10036.56617641449,0.001,0.0006466425,14337.434656143188,0.0,0.00010173127
456,10042.346565246582,0.0007499999999999999,0.0006733547,14349.699703979491,0.0,0.000100981175
457,10048.126954078674,0.00025,0.00069979293,14361.964751815796,0.0,0.00010060619
458,10053.907342910767,0.0017500000000000003,0.0007256353,14374.229799652101,0.0,0.0001005702
459,10059.687731742859,0.0012499999999999998,0.00075093855,14386.494847488404,0.0,0.00010084635
460,10065.468120574951,0.0,0.0007753056,14398.759895324707,0.0,0.0001014637
461,10071.248509407043,0.0014999999999999998,0.0007989467,14411.02494316101,0.0,0.00010247945
462,10077.028898239136,0.0012499999999999998,0.0008210571,14423.289990997315,0.0,0.000103916565
463,10082.809287071228,0.0012499999999999998,0.0008421259,14435.55503883362,0.0,0.00010591937
464,10088.58967590332,0.0005,0.0008615977,14447.820086669923,0.0,0.00010860303
465,10094.370064735413,0.0014999999999999998,0.0008796151,14460.085134506226,0.00025,0.00011212144
466,10100.150453567505,0.001,0.0008957505,14472.350182342529,0.0,0.00011673683
467,10105.930842399597,0.0012499999999999998,0.0009101734,14484.615230178833,0.0,0.00012267646
468,10111.71123123169,0.002,0.0009224749,14496.880278015138,0.0,0.00013025376
469,10117.491620063782,0.0014999999999999998,0.0009329349,14509.145325851441,0.0,0.00013988902
470,10123.272008895874,0.0012499999999999998,0.0009410168,14521.410373687744,0.0,0.00015202517
471,10129.052397727966,0.0014999999999999998,0.00094688125,14533.675421524047,0.00025,0.0001671659
472,10134.832786560059,0.0017500000000000003,0.0009506366,14545.940469360352,0.00025,0.00018598489
473,10140.61317539215,0.0017500000000000003,0.0009519424,14558.205517196657,0.0,0.00020914081
474,10146.393564224243,0.001,0.0009511009,14570.47056503296,0.0,0.00023744318
475,10152.173953056335,0.0014999999999999998,0.0009478063,14582.735612869263,0.0005,0.00027181554
476,10157.954341888428,0.001,0.0009423963,14595.000660705566,0.00025,0.0003131822
477,10163.73473072052,0.001,0.0009346056,14607.26570854187,0.0,0.0003626509
478,10169.515119552612,0.002,0.0009249502,14619.530756378175,0.0007500000000000001,0.00042137015
479,10175.295508384705,0.0014999999999999998,0.00091275683,14631.795804214478,0.00025,0.00049045146
480,10181.075897216797,0.0017500000000000003,0.00089887314,14644.060852050781,0.0005,0.0005711893
481,10186.85628604889,0.0012499999999999998,0.0008829552,14656.325899887084,0.00025,0.00066478964
482,10192.636674880981,0.0012499999999999998,0.0008653542,14668.590947723389,0.00025,0.0007725121
483,10198.417063713074,0.001,0.00084618834,14680.855995559694,0.00175,0.0008953041
484,10204.197452545166,0.0014999999999999998,0.00082540576,14693.121043395997,0.0022500000000000003,0.001034345
485,10209.977841377258,0.0007499999999999999,0.00080341444,14705.3860912323,0.0015000000000000002,0.0011905262
486,10215.75823020935,0.0017500000000000003,0.0007802488,14717.651139068603,0.0014999999999999998,0.0013641953
487,10221.538619041443,0.0012499999999999998,0.00075593573,14729.916186904908,0.001,0.0015561073
488,10227.319007873535,0.0005,0.0007307874,14742.181234741212,0.002,0.0017658217
489,10233.099396705627,0.0007499999999999999,0.00070506416,14754.446282577515,0.0025,0.0019933663
490,10238.87978553772,0.0012499999999999998,0.000678707,14766.711330413818,0.0035,0.0022380534
491,10244.660174369812,0.0007499999999999999,0.00065210165,14778.976378250121,0.0027500000000000003,0.0024980993
492,10250.440563201904,0.0005,0.0006251893,14791.241426086426,0.002,0.002772578
493,10256.220952033997,0.0017500000000000003,0.0005983236,14803.506473922731,0.0025,0.0030584426
494,10262.001340866089,0.00025,0.00057145546,14815.771521759034,0.004,0.0033536896
495,10267.781729698181,0.0007499999999999999,0.000544946,14828.036569595337,0.0035,0.003654945
496,10273.562118530273,0.0007499999999999999,0.00051866006,14840.30161743164,0.00475,0.0039586537
497,10279.342507362366,0.001,0.00049285573,14852.566665267945,0.005,0.0042612553
498,10285.122896194458,0.00025,0.0004677025,14864.83171310425,0.006000000000000001,0.004557423
499,10290.90328502655,0.0005,0.00044314866,14877.096760940552,0.0037499999999999994,0.0048438148
500,10296.683673858643,0.00025,0.0004194179,14889.361808776855,0.00575,0.0051160054
501,10302.464062690735,0.00025,0.00039644877,14901.626856613158,0.007750000000000001,0.0053681703
502,10308.244451522827,0.00025,0.00037442797,14913.891904449463,0.0062499999999999995,0.0055977497
503,10314.02484035492,0.0,0.00035333342,14926.156952285768,0.007,0.005798794
504,10319.805229187012,0.0007499999999999999,0.00033317,14938.422000122071,0.007750000000000001,0.0059695523
505,10325.585618019104,0.0005,0.000314009,14950.687047958374,0.0065,0.006104806
506,10331.366006851196,0.0,0.0002959118,14962.952095794677,0.007750000000000001,0.006203506
507,10337.146395683289,0.0007499999999999999,0.00027880227,14975.217143630982,0.0072499999999999995,0.006263764
508,10342.92678451538,0.00025,0.00026275654,14987.482191467287,0.006000000000000001,0.0062828083
509,10348.707173347473,0.0005,0.000247696,14999.74723930359,0.0045000000000000005,0.0062623895
510,10354.487562179565,0.0,0.00023365507,15012.012287139893,0.007750000000000001,0.0062007913
511,10360.267951011658,0.0,0.00022063128,15024.277334976196,0.0075,0.0061002946
512,10366.04833984375,0.00025,0.00020848951,15036.5423828125,0.007750000000000001,0.005964345
513,10371.828728675842,0.0,0.00019731818,15048.807430648805,0.008,0.0057924856
514,10377.609117507935,0.0,0.00018701167,15061.072478485108,0.007499999999999999,0.005590432
515,10383.389506340027,0.00025,0.00017757245,15073.337526321411,0.00675,0.0053600087
516,10389.16989517212,0.0007499999999999999,0.0001689243,15085.602574157714,0.006750000000000001,0.0051066913
517,10394.950284004211,0.0,0.00016105255,15097.867621994019,0.0075,0.0048347693
518,10400.730672836304,0.0,0.0001538859,15110.132669830324,0.00475,0.0045475615
519,10406.511061668396,0.0,0.00014740472,15122.397717666627,0.007,0.004251114
520,10412.291450500488,0.0,0.00014155249,15134.66276550293,0.006000000000000001,0.0039484045
521,10418.07183933258,0.0,0.00013627272,15146.927813339233,0.004,0.0036447016
522,10423.852228164673,0.0,0.00013154572,15159.192861175537,0.0035,0.0033438737
523,10429.632616996765,0.0,0.00012731503,15171.457909011842,0.0022500000000000003,0.0030485897
524,10435.413005828857,0.0,0.00012354375,15183.722956848145,0.00475,0.0027630932
525,10441.19339466095,0.0,0.00012018769,15195.988004684448,0.004,0.0024890378
526,10446.973783493042,0.0,0.00011721735,15208.253052520751,0.00325,0.0022293327
527,10452.754172325134,0.0,0.00011459097,15220.518100357056,0.002,0.001985415
528,10458.534561157227,0.0,0.00011228153,15232.78314819336,0.00125,0.0017584366
529,10464.314949989319,0.0,0.0001102448,15245.048196029664,0.0022500000000000003,0.0015493331
530,10470.095338821411,0.0,0.000108470944,15257.313243865967,0.0025,0.0013580362
531,10475.875727653503,0.0,0.00010691576,15269.57829170227,0.00125,0.001184968
532,10481.656116485596,0.0,0.00010556695,15281.843339538575,0.00225,0.0010293754
533,10487.436505317688,0.0,0.000104395025,15294.10838737488,0.0005,0.00089089345
534,10493.21689414978,0.0,0.00010338035,15306.373435211182,0.0005,0.00076863245
535,10498.997282981873,0.0,0.000102505706,15318.638483047485,0.0005,0.0006614175
536,10504.777671813965,0.0,0.00010175391,15330.903530883788,0.0005,0.00056829053
537,10510.558060646057,0.0,0.000101112666,15343.168578720093,0.00025,0.00048792816
538,10516.33844947815,0.0,0.000100557416,15355.433626556398,0.0007500000000000001,0.00041920145
539,10522.118838310242,0.0,0.00010008816,15367.698674392701,0.00025,0.00036086704
540,10527.899227142334,0.0,9.969015e-05,15379.963722229004,0.0005,0.00031165904
541,10533.679615974426,0.0,9.9351106e-05,15392.228770065307,0.00025,0.00027053957
542,10539.460004806519,0.0,9.906611e-05,15404.493817901612,0.00025,0.00023640272
543,10545.24039363861,0.0,9.882534e-05,15416.758865737916,0.0,0.00020829077
544,10551.020782470703,0.0,9.8621415e-05,15429.02391357422,0.0,0.00018531481
545,10556.801171302795,0.0,9.845435e-05,15441.288961410522,0.0,0.0001666433
546,10562.581560134888,0.0,9.83094e-05,15453.554009246825,0.0,0.00015161616
547,10568.36194896698,0.0,9.819392e-05,15465.81905708313,0.0,0.00013959671
548,10574.142337799072,0.0,9.8095654e-05,15478.084104919435,0.00025,0.00013007454
549,10579.922726631165,0.0,9.801703e-05,15490.349152755738,0.0,0.00012258577
550,10585.703115463257,0.0,9.794578e-05,15502.614200592041,0.0,0.00011675915
551,10591.48350429535,0.0,9.789419e-05,15514.879248428344,0.0,0.0001122593
552,10597.263893127441,0.0,9.784751e-05,15527.144296264649,0.0,0.00010884413
553,10603.044281959534,0.0,9.7810655e-05,15539.409344100954,0.00025,0.000106320185
554,10608.824670791626,0.0,9.778117e-05,15551.674391937257,0.0,0.00010448567
555,10614.605059623718,0.0,9.775415e-05,15563.93943977356,0.0,0.00010324622
556,10620.38544845581,0.0,9.773695e-05,15576.204487609863,0.0,0.00010251275
557,10626.165837287903,0.0,9.771975e-05,15588.469535446167,0.0,0.00010220211
558,10631.946226119995,0.0,9.770747e-05,15600.734583282472,0.0,0.00010230963
559,10637.726614952087,0.0,9.769519e-05,15612.999631118775,0.0,0.0001028036
560,10643.50700378418,0.0,9.768782e-05,15625.264678955078,0.0,0.00010371195
561,10649.287392616272,0.0,9.768045e-05,15637.529726791381,0.0,0.00010509897
562,10655.067781448364,0.0,9.767799e-05,15649.794774627686,0.0,0.00010698629
563,10660.848170280457,0.0,9.767062e-05,15662.05982246399,0.0,0.00010952154
564,10666.628559112549,0.0,9.766817e-05,15674.324870300294,0.0,0.00011276552
565,10672.408947944641,0.0,9.766572e-05,15686.589918136597,0.00025,0.00011691251
566,10678.189336776733,0.0,9.7663265e-05,15698.8549659729,0.0,0.0001221043
567,10683.969725608826,0.0,9.7660806e-05,15711.120013809204,0.0,0.00012858411
568,10689.750114440918,0.0,9.766081e-05,15723.38506164551,0.00025,0.00013657681
569,10695.53050327301,0.0,9.765837e-05,15735.650109481812,0.0,0.00014636757
570,10701.310892105103,0.0,9.7660835e-05,15747.915157318115,0.0,0.00015828181
571,10707.091280937195,0.0,9.765594e-05,15760.180205154418,0.0,0.00017266243
572,10712.871669769287,0.0,9.765841e-05,15772.445252990723,0.0,0.00018993391
573,10718.65205860138,0.0,9.7655975e-05,15784.710300827028,0.0005,0.00021050517
574,10724.432447433472,0.0,9.765846e-05,15796.97534866333,0.00025,0.00023486956
575,10730.212836265564,0.0,9.765603e-05,15809.240396499634,0.0,0.00026354118
576,10735.993225097656,0.0,9.765608e-05,15821.505444335937,0.0,0.00029696614
577,10741.773613929749,0.0,9.7658594e-05,15833.770492172242,0.0,0.00033575317
578,10747.55400276184,0.0,9.76562e-05,15846.035540008546,0.0,0.0003804457
579,10753.334391593933,0.0,9.765629e-05,15858.30058784485,0.0005,0.00043149866
580,10759.114780426025,0.0,9.765639e-05,15870.565635681152,0.0015000000000000002,0.00048951973
581,10764.895169258118,0.0,9.765652e-05,15882.830683517455,0.0005,0.0005548482
582,10770.67555809021,0.0,9.765669e-05,15895.09573135376,0.0014999999999999998,0.0006279765
583,10776.455946922302,0.0,9.7656884e-05,15907.360779190065,0.00125,0.0007092468
584,10782.236335754395,0.0,9.765714e-05,15919.625827026368,0.001,0.00079871045
585,10788.016724586487,0.0,9.7657445e-05,15931.89087486267,0.00125,0.0008966789
586,10793.79711341858,0.0,9.7657816e-05,15944.155922698974,0.001,0.0010028364
587,10799.577502250671,0.0,9.765828e-05,15956.420970535279,0.0007499999999999999,0.0011171595
588,10805.357891082764,0.0,9.765884e-05,15968.686018371583,0.0015000000000000002,0.0012391829
589,10811.138279914856,0.0,9.765953e-05,15980.951066207886,0.001,0.0013682994
590,10816.918668746948,0.0,9.766037e-05,15993.21611404419,0.00175,0.0015038543
591,10822.69905757904,0.0,9.766138e-05,16005.481161880492,0.0007499999999999999,0.001644455
592,10828.479446411133,0.0,9.766261e-05,16017.746209716797,0.002,0.001789426
593,10834.259835243225,0.0,9.76641e-05,16030.011257553102,0.0022500000000000003,0.0019367972
594,10840.040224075317,0.0,9.766589e-05,16042.276305389405,0.0022500000000000003,0.0020854373
595,10845.82061290741,0.0,9.7668046e-05,16054.541353225708,0.0030000000000000005,0.0022336633
596,10851.601001739502,0.0,9.7670636e-05,16066.806401062011,0.0027500000000000003,0.002379077
597,10857.381390571594,0.0,9.767373e-05,16079.071448898316,0.0027500000000000003,0.0025205018
598,10863.161779403687,0.0,9.7677424e-05,16091.33649673462,0.00325,0.0026551352
599,10868.942168235779,0.0,9.768183e-05,16103.601544570924,0.0030000000000000005,0.0027816424
600,10874.722557067871,0.0,9.7687065e-05,16115.866592407227,0.0030000000000000005,0.002898103
601,10880.502945899963,0.0,9.769327e-05,16128.13164024353,0.0035,0.0030019667
602,10886.283334732056,0.0,9.770061e-05,16140.396688079834,0.0035,0.0030922503
603,10892.063723564148,0.0,9.770927e-05,16152.66173591614,0.0045000000000000005,0.0031672174
604,10897.84411239624,0.0,9.771948e-05,16164.926783752442,0.0030000000000000005,0.0032255831
605,10903.624501228333,0.0,9.773147e-05,16177.191831588745,0.00175,0.0032666258
606,10909.404890060425,0.0,9.7745506e-05,16189.456879425048,0.005,0.0032888022
607,10915.185278892517,0.0,9.7761906e-05,16201.721927261353,0.00325,0.003292822
608,10920.96566772461,0.0,9.778105e-05,16213.986975097658,0.0037499999999999994,0.003277515
609,10926.746056556702,0.0,9.780329e-05,16226.25202293396,0.0030000000000000005,0.0032439702
610,10932.526445388794,0.0,9.7829135e-05,16238.517070770264,0.004,0.0031927726
611,10938.306834220886,0.0,9.7859025e-05,16250.782118606567,0.004,0.0031240091
612,10944.087223052979,0.0,9.789357e-05,16263.047166442871,0.00375,0.0030398953
613,10949.86761188507,0.0,9.7933385e-05,16275.312214279176,0.0030000000000000005,0.0029408475
614,10955.648000717163,0.0,9.797906e-05,16287.57726211548,0.0027500000000000003,0.0028294735
615,10961.428389549255,0.0,9.80315e-05,16299.842309951782,0.0027500000000000003,0.0027065943
616,10967.208778381348,0.0,9.809141e-05,16312.107357788085,0.0027500000000000003,0.0025748357
617,10972.98916721344,0.0,9.815984e-05,16324.37240562439,0.0027500000000000003,0.0024361266
618,10978.769556045532,0.0,9.823762e-05,16336.637453460695,0.00325,0.0022916433
619,10984.549944877625,0.0,9.832603e-05,16348.902501296998,0.00175,0.0021447209
620,10990.330333709717,0.0,9.842602e-05,16361.1675491333,0.0027500000000000003,0.0019959253
621,10996.110722541809,0.0,9.8539116e-05,16373.432596969604,0.00175,0.0018477708
622,11001.891111373901,0.0,9.866658e-05,16385.697644805907,0.001,0.0017018376
623,11007.671500205994,0.0,9.880965e-05,16397.962692642213,0.00125,0.0015593019
624,11013.451889038086,0.0,9.897002e-05,16410.227740478516,0.002,0.0014214019
625,11019.232277870178,0.0,9.914949e-05,16422.49278831482,0.001,0.0012898798
626,11025.01266670227,0.0,9.9349854e-05,16434.757836151122,0.00175,0.0011649221
627,11030.793055534363,0.0,9.957246e-05,16447.022883987425,0.001,0.0010473069
628,11036.573444366455,0.0,9.9819874e-05,16459.287931823732,0.001,0.00093797996
629,11042.353833198547,0.0,0.00010009339,16471.552979660035,0.001,0.0008367359
630,11048.13422203064,0.0,0.00010039637,16483.818027496338,0.00025,0.0007438796
631,11053.914610862732,0.0,0.00010072845,16496.08307533264,0.00025,0.000659268
632,11059.694999694824,0.0,0.00010109435,16508.348123168944,0.001,0.0005830504
633,11065.475388526917,0.0,0.000101494545,16520.61317100525,0.0007500000000000001,0.0005145923
634,11071.255777359009,0.0,0.00010193255,16532.878218841553,0.0005,0.0004537006
635,11077.036166191101,0.0,0.00010240905,16545.143266677856,0.0,0.00039998975
636,11082.816555023193,0.0,0.0001029279,16557.40831451416,0.00025,0.00035282504
637,11088.596943855286,0.0,0.00010348926,16569.673362350462,0.00025,0.00031172755
638,11094.377332687378,0.0,0.00010409781,16581.93841018677,0.0005,0.00027624314
639,11100.15772151947,0.0,0.00010475217,16594.203458023072,0.00025,0.000245756
640,11105.938110351562,0.0,0.000105455445,16606.468505859375,0.0,0.00021974377
641,11111.718499183655,0.0,0.000106210886,16618.733553695678,0.0,0.00019770277
642,11117.498888015747,0.0,0.00010701702,16630.99860153198,0.0,0.00017918549
643,11123.27927684784,0.0,0.000107878055,16643.263649368288,0.0,0.00016370729
644,11129.059665679932,0.0,0.000108791486,16655.52869720459,0.00025,0.00015084592
645,11134.840054512024,0.0,0.00010976175,16667.793745040894,0.0,0.00014026662
