lambda, kl_divergence
1977.5815815815818, 4.2145927887241594e-05
1982.5855855855857, 4.2039517762517005e-05
1987.5895895895897, 4.193366119792613e-05
1992.5935935935938, 4.1828322692265914e-05
1997.5975975975978, 4.172349959872783e-05
2002.6016016016017, 4.161922213116327e-05
2007.6056056056057, 4.151546397487737e-05
2012.6096096096098, 4.14121989729791e-05
2017.6136136136138, 4.130946515486212e-05
2022.6176176176177, 4.120725352627552e-05
2027.6216216216217, 4.110550959792554e-05
2032.6256256256258, 4.1004285904816615e-05
2037.6296296296298, 4.090357495405519e-05
2042.6336336336337, 4.0803328599549544e-05
2047.6376376376377, 4.07035828922553e-05
2052.641641641642, 4.060433864359371e-05
2057.645645645646, 4.050555628368766e-05
2062.6496496496497, 4.0407260330811495e-05
2067.6536536536537, 4.030944838336655e-05
2072.6576576576576, 4.021210839592795e-05
2077.6616616616616, 4.011522246490063e-05
2082.665665665666, 4.001881278669847e-05
2087.66966966967, 3.992288158408041e-05
2092.673673673674, 3.982737173973844e-05
2097.677677677678, 3.973234008101126e-05
2102.6816816816818, 3.963777020045189e-05
2107.6856856856857, 3.9543619605689195e-05
2112.6896896896897, 3.9449939359251294e-05
2117.693693693694, 3.93567022321387e-05
2122.697697697698, 3.926389572037764e-05
2127.701701701702, 3.9171527475246487e-05
2132.705705705706, 3.907959619855702e-05
2137.70970970971, 3.898810609913848e-05
2142.713713713714, 3.8897006151762236e-05
2147.7177177177177, 3.880636533793152e-05
2152.7217217217217, 3.8716145077801226e-05
2157.725725725726, 3.8626313692574675e-05
2162.72972972973, 3.853692953988103e-05
2167.733733733734, 3.8447952415555594e-05
2172.737737737738, 3.835937553379096e-05
2177.741741741742, 3.827120447996539e-05
2182.745745745746, 3.81834518980195e-05
2187.7497497497498, 3.80961057818881e-05
2192.7537537537537, 3.8009116217556705e-05
2197.757757757758, 3.7922566720875e-05
2202.761761761762, 3.783640365169167e-05
2207.765765765766, 3.775060652951095e-05
2212.76976976977, 3.7665217730350255e-05
2217.773773773774, 3.758022038528442e-05
2222.777777777778, 3.749559649807848e-05
2227.781781781782, 3.7411335879442604e-05
2232.7857857857857, 3.732748501521038e-05
2237.78978978979, 3.7244002578079526e-05
2242.793793793794, 3.716085809579191e-05
2247.797797797798, 3.7078121579714036e-05
2252.801801801802, 3.699575205101657e-05
2257.805805805806, 3.691372853855467e-05
2262.80980980981, 3.6832065454798044e-05
2267.813813813814, 3.675079094680015e-05
2272.817817817818, 3.6669866550835066e-05
2277.821821821822, 3.6589258652232416e-05
2282.825825825826, 3.6509046135716726e-05
2287.82982982983, 3.642918354434952e-05
2292.833833833834, 3.6349642999656036e-05
2297.837837837838, 3.6270459752218504e-05
2302.841841841842, 3.619164273602986e-05
2307.845845845846, 3.611315720208786e-05
2312.84984984985, 3.6034975789065625e-05
2317.853853853854, 3.5957172137331e-05
2322.857857857858, 3.5879707911613294e-05
2327.861861861862, 3.5802541069036364e-05
2332.865865865866, 3.572572151265351e-05
2337.86986986987, 3.564925571025806e-05
2342.873873873874, 3.557309717948792e-05
2347.877877877878, 3.5497236804205675e-05
2352.8818818818822, 3.5421732515505045e-05
2357.885885885886, 3.534656103641024e-05
2362.88988988989, 3.527166559204282e-05
2367.893893893894, 3.51971032994382e-05
2372.897897897898, 3.512287988371448e-05
2377.901901901902, 3.504895719698385e-05
2382.905905905906, 3.497531011479224e-05
2387.90990990991, 3.4902005789323e-05
2392.9139139139143, 3.482902536615055e-05
2397.917917917918, 3.4756305678438186e-05
2402.921921921922, 3.468390084002972e-05
2407.925925925926, 3.461181997449909e-05
2412.92992992993, 3.4540038699428974e-05
2417.933933933934, 3.446851020424201e-05
2422.937937937938, 3.439730981469468e-05
2427.9419419419423, 3.432642490763666e-05
2432.9459459459463, 3.425579079695821e-05
2437.94994994995, 3.418545021779788e-05
2442.953953953954, 3.411541877750685e-05
2447.957957957958, 3.404568871501066e-05
